batch_size,confidence_std_kendall_results,confidence_std_spread_results,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,n_input,n_output,name,nbytes_results,rmse_results,train_rmse_results,train_time_results,verbose,alg
1024,0.0478593949399561,8.666334052113143,53.0,1.0,999.0,1,4,623,9,1,protein,948175808,2.3573743137432586,0.9607245475195006,201.63845278322697,0,rf
1024,0.0385214321725012,1.0412771739412272,98.0,1.0,999.0,15,11,542,9,1,protein,84939648,2.8243162002992284,2.3696764749782244,119.15934897959232,0,rf
1024,0.0629331732848677,2.0763575302392114,26.0,1.0,999.0,6,23,313,9,1,protein,75777344,2.703021365025199,2.036771940270326,82.50728722847998,0,rf
1024,0.0417926516777694,1.7422211248802255,63.0,1.0,999.0,1,11,602,9,1,protein,373641344,2.466594588710684,1.384071022949824,182.79590531997383,0,rf
1024,0.0252913992517192,0.8241684151927562,87.0,1.0,999.0,35,2,555,9,1,protein,36738368,3.025414181133609,2.843692814326065,122.1018052441068,0,rf
1024,0.0351815792603434,2.0608615552512384,27.0,1.0,999.0,3,7,794,9,1,protein,576067712,2.4706183060146945,1.353475627596496,233.56348084658384,0,rf
1024,0.0384346689311412,1.7847168084307323,31.0,1.0,999.0,8,2,502,9,1,protein,149679488,2.603326270036106,1.9701763432506327,132.2907788027078,0,rf
1024,0.036135384905127,1.497280560073981,99.0,1.0,999.0,14,27,118,9,1,protein,19828224,2.7819961953992034,2.3289199873924584,28.893138848245144,0,rf
1024,0.0386584324626976,1.3016633976283838,24.0,1.0,999.0,17,5,539,9,1,protein,74363072,2.833277841844384,2.442573963972306,128.67400761321187,0,rf
1024,0.0586932266730394,1.4940975956571918,90.0,1.0,999.0,6,3,751,9,1,protein,301404608,2.6647594621252475,1.761363468724546,205.9373261630535,0,rf
1024,0.0220817077660702,0.7828631741559574,49.0,1.0,746.0,26,7,163,9,1,protein,14612672,2.9781686135988847,2.684699115866213,36.85731566511095,0,rf
1024,0.0421260809646373,1.5004794819885774,99.0,1.0,999.0,8,3,566,9,1,protein,168708864,2.6282214585313843,1.9662416659019744,148.96242259070277,0,rf
1024,0.0652678789541423,1.736881995613108,99.0,1.0,999.0,7,6,609,9,1,protein,208405440,2.6402220789433826,1.874043407746776,163.09737778641284,0,rf
1024,0.0809148636546925,3.8364093500656575,99.0,1.0,999.0,1,6,500,9,1,protein,527920128,2.432958343733147,1.087710624317284,158.21373707801104,0,rf
1024,0.0591580191737927,1.354208927181597,98.0,1.0,999.0,9,19,362,9,1,protein,91750656,2.76699571833787,2.053644236927367,93.9760371800512,0,rf
1024,-0.0092646188204613,0.7965946451999115,69.0,1.0,176.0,3,17,326,9,1,protein,7323264,3.252114203503195,3.1331687011555496,62.64687420707196,0,rf
1024,0.0142441800051852,0.8340628153542226,51.0,1.0,999.0,29,6,707,9,1,protein,56684864,3.034890265157231,2.737085095198176,157.90561301074922,0,rf
1024,0.059815864787467,1.7159778583466838,49.0,1.0,999.0,6,20,448,9,1,protein,121297920,2.7340781679817585,1.966138592971769,119.63785783573984,0,rf
1024,0.0467552427742662,1.18270429023099,45.0,1.0,999.0,25,9,42,9,1,protein,3912960,3.039853274057269,2.6660616654163984,9.511522881686687,0,rf
1024,0.0398504489527605,0.7688606874521388,15.0,1.0,999.0,37,5,486,9,1,protein,28941184,3.1073776466999954,2.8858272616885685,103.6010261606425,0,rf
1024,0.0314862865023484,0.8292686514596409,54.0,1.0,999.0,31,25,664,9,1,protein,49746816,2.982450005677912,2.780652368883047,143.60382845811546,0,rf
1024,0.0615310907974098,0.8596745818596749,11.0,1.0,999.0,2,5,43,9,1,protein,5673280,2.9997986119556788,2.578883157638061,9.322639152407646,0,rf
1024,0.0480368084765325,2.0710485039095143,99.0,1.0,999.0,3,2,576,9,1,protein,480973952,2.41832715166961,1.305618719268413,171.41095636226237,0,rf
1024,0.0276679947429393,0.786191405961009,27.0,1.0,999.0,32,7,236,9,1,protein,17125120,3.0713661948938347,2.7954643512508546,48.245950089767575,0,rf
1024,0.0323396729881854,0.975467993526608,99.0,1.0,999.0,26,12,588,9,1,protein,52724224,2.9220113646253347,2.6889554915730365,132.166367306374,0,rf
1024,0.0089685971607964,0.8086879721454567,34.0,1.0,773.0,2,3,705,9,1,protein,69710400,2.733991743992787,2.2522843391362817,168.24212664365768,0,rf
1024,0.0260909386005534,1.7224926908706215,86.0,1.0,999.0,6,30,393,9,1,protein,76884800,2.7264679036015127,2.165721974109151,102.59985182061791,0,rf
1024,0.0466808088064748,2.694650841243312,91.0,1.0,999.0,6,37,737,9,1,protein,121069376,2.695405181850794,2.2758229410326507,191.1787660080008,0,rf
1024,0.0301824218569062,0.7523375320260342,92.0,1.0,670.0,3,3,324,9,1,protein,27765504,2.8682955574361197,2.345693480945383,76.03871936351061,0,rf
1024,0.0260406922858823,1.3667609807760035,5.0,1.0,999.0,33,5,185,9,1,protein,724288,4.093611710768191,4.052179611998418,21.37707458250225,0,rf
1024,0.0575720625405346,1.852944741627201,19.0,1.0,999.0,2,7,418,9,1,protein,251830912,2.4755052141559206,1.385044739697413,120.03138288669288,0,rf
1024,0.0271235013088321,3.265453005895377,50.0,1.0,999.0,1,34,582,9,1,protein,130301696,2.6166464528258677,2.088921770242305,161.84143720380962,0,rf
1024,-0.0087646414012723,0.6564269313687584,99.0,1.0,377.0,3,5,633,9,1,protein,30505536,2.9539149864311374,2.714912000835173,138.6139378566295,0,rf
1024,0.021080195235936,0.86850326553267,92.0,1.0,895.0,8,8,577,9,1,protein,66064192,2.6775264259293805,2.243650971618202,142.88312395196408,0,rf
1024,0.0191259281136964,1.367400403748302,99.0,1.0,999.0,32,38,14,9,1,protein,1015680,3.0210095961366994,2.8150544853407307,3.080763580277562,0,rf
1024,0.0670426909702986,1.8856967453749285,43.0,1.0,999.0,5,2,361,9,1,protein,175157696,2.5612858076473413,1.6441740307281223,100.64020379260182,0,rf
1024,0.0149383696209472,0.8569781693945004,47.0,1.0,825.0,5,2,99,9,1,protein,10448064,2.7213713697949364,2.2400890522943437,23.66700607724488,0,rf
1024,-0.0153392472016903,0.7084982613116462,53.0,1.0,229.0,3,20,548,9,1,protein,16027904,3.116669721671756,3.010002801590113,112.27120990864933,0,rf
1024,0.0513899079337849,1.2368899976023937,76.0,1.0,999.0,12,30,439,9,1,protein,72854336,2.787652385497432,2.302195175748289,108.69521063379943,0,rf
1024,0.0409163262892169,1.3629161541655694,99.0,1.0,999.0,14,9,359,9,1,protein,60346432,2.7267956796124677,2.3325855865437366,89.87087313225493,0,rf
1024,0.0414788870455988,1.3155150990062718,41.0,1.0,999.0,10,3,184,9,1,protein,43638400,2.7077424986941683,2.1174148952708847,42.529517171904445,0,rf
1024,0.0690921023075856,15586.978849422268,41.0,1.0,999.0,1,3,351,9,1,protein,697965632,2.465682101558108,0.9054792034432276,116.03563421033324,0,rf
1024,0.0374167672545266,1.3624593725689451,28.0,1.0,999.0,20,12,159,9,1,protein,18628672,2.839874442130701,2.545174687759576,33.84138125460595,0,rf
1024,0.0563243680965005,1.0825549970274868,99.0,1.0,999.0,18,18,345,9,1,protein,44945984,2.943038130575074,2.465781020438929,81.93093660101295,0,rf
1024,0.0374444372422951,0.986738319344914,6.0,1.0,439.0,17,5,661,9,1,protein,5075136,3.9242930629806914,3.870166154875688,80.34850570186973,0,rf
1024,0.0268820549231801,1.2291383891147494,30.0,1.0,999.0,12,7,127,9,1,protein,24980160,2.738433001588347,2.2329227776043323,31.694564701989293,0,rf
1024,0.0179093855279901,1.1691704266413732,45.0,1.0,999.0,28,3,71,9,1,protein,5899200,2.9716516065772343,2.733467352746221,15.917034350335598,0,rf
1024,0.0480442553579277,2.4745077105206343,22.0,1.0,999.0,11,3,21,9,1,protein,4484032,2.84263217890067,2.193449946649631,5.315748080611229,0,rf
1024,0.0203961592174,0.7770226440669562,86.0,1.0,999.0,38,40,570,9,1,protein,34720768,3.07990054885095,2.8884231014999564,122.33021255023776,0,rf
1024,0.023219041660674,1.1887020117503615,99.0,1.0,999.0,17,21,252,9,1,protein,34769280,2.862745931085431,2.4413342629388977,60.54425454698503,0,rf
1024,0.0276782620762071,0.8233081834271984,99.0,1.0,999.0,29,5,482,9,1,protein,38684032,2.9803929930170514,2.7417201567273115,107.3886868134141,0,rf
1024,0.0371739561502966,1.857748850037692,25.0,1.0,999.0,6,9,621,9,1,protein,246661312,2.5354446583886903,1.7705228351808264,170.02000122889876,0,rf
1024,0.073415336135555,2.68015909072996,99.0,1.0,999.0,1,15,309,9,1,protein,146391104,2.5613486736834985,1.5658361586438128,91.90821894817054,0,rf
1024,-0.0049648006228067,0.70554719858659,83.0,1.0,327.0,1,20,585,9,1,protein,24448320,3.0123107463733287,2.800297445494366,132.15071671409532,0,rf
1024,0.0349274085435217,2.957374494413125,99.0,1.0,999.0,2,30,108,9,1,protein,25566464,2.650232963070632,2.051949237271545,29.747724993154407,0,rf
1024,0.0518913959377825,2.44379250306956,25.0,1.0,999.0,4,6,182,9,1,protein,109253248,2.412051979964312,1.5047582654338467,52.55248484900221,0,rf
1024,0.0368961388640284,1.3316669677578443,99.0,1.0,999.0,18,20,263,9,1,protein,34262336,2.851885710814504,2.4764899258180977,62.39633532427251,0,rf
1024,0.0553154708912371,3.181487771952116,18.0,1.0,999.0,1,31,768,9,1,protein,151771648,2.640748574045679,2.106005502676918,185.10719085577875,0,rf
1024,0.0572790948417751,1.556616483011083,99.0,1.0,999.0,6,2,282,9,1,protein,113105536,2.59140343920428,1.770827833517119,76.9080430213362,0,rf
1024,0.0555353492754114,2.561786280936498,31.0,1.0,999.0,1,6,690,9,1,protein,719788288,2.3320586670650405,1.096149830945425,219.6326285917312,0,rf
1024,0.030744639662384,1.5424621137078496,86.0,1.0,999.0,14,33,757,9,1,protein,112321600,2.7707076080509627,2.3804845376808905,184.506438434124,0,rf
1024,0.0375969604357026,2.11068882185306,99.0,1.0,999.0,3,3,626,9,1,protein,522745600,2.4606157972348752,1.3032369065403944,185.59254705905917,0,rf
1024,0.0463768154723984,1.9622706751210797,64.0,1.0,999.0,2,38,236,9,1,protein,44859008,2.7308195343064696,2.182721884156776,63.4101800955832,0,rf
1024,-0.0172141960705773,0.680054269316127,60.0,1.0,254.0,7,25,599,9,1,protein,19436352,3.072562447647915,2.953535546234716,124.39136955700816,0,rf
1024,0.0287116563526434,1.6182463682759891,99.0,1.0,999.0,6,14,650,9,1,protein,231538816,2.604317900685221,1.8235436562381488,176.5507199857384,0,rf
1024,0.0466478466433487,0.7456614792833549,99.0,1.0,999.0,32,2,784,9,1,protein,56914816,3.119063418852462,2.785604529273561,172.28425041772425,0,rf
1024,0.0253044331866318,1.0973489984299427,99.0,1.0,999.0,22,7,741,9,1,protein,78730304,2.862543923680308,2.6058337649141543,172.50503521598876,0,rf
1024,0.0475197807741961,1.94660620748063,73.0,1.0,999.0,2,26,366,9,1,protein,98366336,2.641773779695388,1.956931157094186,101.82586722262204,0,rf
1024,0.0517386854576654,1.3598812847922797,22.0,1.0,999.0,10,14,182,9,1,protein,42573696,2.710751033986242,2.1182796228129237,46.528800858184695,0,rf
1024,0.0441329387579856,1.9940843753562985,28.0,1.0,999.0,11,16,78,9,1,protein,16747264,2.6628469343381385,2.1885324186939235,17.933684966061264,0,rf
1024,-0.0100189624154233,0.6714947574184171,99.0,1.0,270.0,14,8,310,9,1,protein,10693760,3.108660410101134,2.9129898488544144,64.664270946756,0,rf
1024,0.0664856529153411,2.584676909978063,99.0,1.0,999.0,1,32,759,9,1,protein,180382656,2.7773560260733827,2.037232578827361,212.16749436222017,0,rf
1024,0.0719462855594709,2.1219813058845007,39.0,1.0,999.0,3,4,382,9,1,protein,319052416,2.472746574309738,1.3046864502098128,113.14078390039504,0,rf
1024,0.0608690321366574,1.563718203295604,86.0,1.0,999.0,6,4,616,9,1,protein,247210112,2.662746323501567,1.7622856767768298,168.3654664028436,0,rf
1024,0.0117120586082977,1.7939026240824136,99.0,1.0,999.0,18,9,51,9,1,protein,6642240,2.7810470427278835,2.489077565176634,12.0411307066679,0,rf
1024,0.0474116769956433,3.188600857831891,77.0,1.0,999.0,2,36,650,9,1,protein,129757824,2.657262081365507,2.157122876612153,158.43226612405851,0,rf
1024,0.0400387198169655,1.7279880892971953,80.0,1.0,999.0,13,37,444,9,1,protein,61455104,2.75543837127318,2.405032085813019,109.44610452279449,0,rf
1024,0.0495194419827936,1.873562631297397,72.0,1.0,999.0,7,5,524,9,1,protein,179201152,2.5380453999869204,1.8847750932230851,139.10916759772226,0,rf
1024,0.006050888844157,0.7585442064734446,43.0,1.0,533.0,12,8,623,9,1,protein,42463680,2.899694801268617,2.551788040353403,140.65788570605218,0,rf
1024,0.037262332183233,2.627431123818271,56.0,1.0,999.0,1,20,300,9,1,protein,109816192,2.543815040566801,1.7501823637663316,87.20767106115818,0,rf
1024,0.0743917028880824,2.506071017330328,99.0,1.0,999.0,2,8,381,9,1,protein,278392256,2.481483167277392,1.3121794650831404,114.4387423992157,0,rf
1024,0.0231407665902565,0.914456278500369,63.0,1.0,948.0,5,15,472,9,1,protein,57244160,2.6446218603897824,2.165011849820336,103.82380731403828,0,rf
1024,0.0410644115249207,1.549373725786874,5.0,1.0,999.0,3,10,426,9,1,protein,1701120,4.061490157557827,4.060409567851458,48.28793845698237,0,rf
1024,0.024015875383287,0.7092030087309833,25.0,1.0,570.0,1,13,474,9,1,protein,34552704,2.924128780033316,2.4547348721362887,109.57947989739478,0,rf
1024,0.0455869768752552,2.029901185399874,34.0,1.0,999.0,7,27,594,9,1,protein,122346496,2.636906082454481,2.1503203853314177,152.8830634681508,0,rf
1024,0.0386726262351997,2.7468538750546854,35.0,1.0,999.0,4,16,44,9,1,protein,15665920,2.565010487578151,1.8041263435671493,12.205985948443413,0,rf
1024,0.0541886018507867,1.0512486355444566,32.0,1.0,999.0,18,16,623,9,1,protein,81111488,2.9103779935024114,2.472326175020842,147.5364015325904,0,rf
1024,0.0752697752422345,2.4020120727510346,53.0,1.0,999.0,2,3,237,9,1,protein,309032000,2.4363715048837764,1.0867482161630837,73.53617098554969,0,rf
1024,0.0390921904566529,2.2024358443997527,76.0,1.0,999.0,2,15,710,9,1,protein,306811136,2.500949685670597,1.6378243954505656,206.9845345709473,0,rf
1024,0.02623681043209,2.417295399186383,84.0,1.0,999.0,5,6,238,9,1,protein,115512960,2.44351096585444,1.6511579842858726,66.3497572299093,0,rf
1024,0.0554447300346656,1.144105149004138,86.0,1.0,999.0,8,13,759,9,1,protein,226121536,2.650791091597162,1.965985543930643,199.8116948269308,0,rf
1024,0.0621024926622966,2.271221470407052,99.0,1.0,999.0,2,16,749,9,1,protein,307102144,2.640820217379153,1.6670338401628764,217.1880028489977,0,rf
1024,-0.0006871507136227,0.7775248764563283,99.0,1.0,256.0,2,8,787,9,1,protein,25738048,3.17532367359736,2.9318979655275763,151.67344679497182,0,rf
1024,0.039558599917042,1.5075242917527356,99.0,1.0,999.0,3,35,749,9,1,protein,145600704,2.717133070303737,2.166503569960648,200.08375883474943,0,rf
1024,0.0316971466082742,0.6936057195149139,80.0,1.0,999.0,33,3,459,9,1,protein,32270400,3.05432374146721,2.8120068632569453,100.1857256051153,0,rf
1024,0.0513032663035739,1.645049031665574,34.0,1.0,999.0,3,3,781,9,1,protein,651778624,2.4592500261321564,1.3057103164200483,216.23401072621343,0,rf
1024,0.0448961672842542,1.5290603212525444,98.0,1.0,999.0,6,4,340,9,1,protein,136346752,2.5858013282072254,1.7731105095697055,83.61046507023275,0,rf
1024,0.0360902856760285,1.852495669608162,63.0,1.0,999.0,7,19,531,9,1,protein,143764544,2.5676922063359604,2.001109528885842,140.6965588182211,0,rf
1024,0.0217291958711549,1.0444486866635494,99.0,1.0,999.0,24,5,600,9,1,protein,58361216,2.888123562116838,2.6539750815677947,138.1119102369994,0,rf
1024,0.045263859803292,1.4139911207402032,99.0,1.0,999.0,4,2,768,9,1,protein,471443712,2.4840057267998605,1.4905564425145208,219.46222478710115,0,rf
1024,0.045429792730523,1.369451913278568,5.0,1.0,999.0,15,19,374,9,1,protein,1480320,4.180784766221459,4.050971871784629,43.27038304880261,0,rf
1024,0.0414072675579661,1.5480331119447406,89.0,1.0,999.0,7,3,773,9,1,protein,264452928,2.5973706593698997,1.8758069564056787,206.6016662940383,0,rf
1024,0.0402883138346112,1.3657272194774284,16.0,1.0,999.0,13,39,427,9,1,protein,50470848,2.8249251156843145,2.4627456513103207,101.6161197591573,0,rf
1024,0.0473222602681282,2.4384838507644733,63.0,1.0,999.0,3,4,384,9,1,protein,320636032,2.3736735032361764,1.3154240610896475,113.87239687517284,0,rf
1024,0.0518395895572283,0.9356600463181156,97.0,1.0,999.0,22,18,687,9,1,protein,72992448,2.97359168240814,2.5873268694298988,158.89894347079098,0,rf
1024,0.0318906878442463,1.3423742258726157,83.0,1.0,999.0,7,36,730,9,1,protein,118916096,2.76200586553827,2.276815925250517,185.1417005956173,0,rf
1024,0.0468223256954384,0.8904594993178409,99.0,1.0,906.0,20,2,588,9,1,protein,68127232,2.906274427662644,2.536553190991901,138.05357859283686,0,rf
1024,0.0264389668025157,0.7133447433566111,71.0,1.0,999.0,39,12,293,9,1,protein,17391040,3.1092330367568497,2.89738440021959,62.65392313152552,0,rf
1024,0.0044643060260092,0.8045939738147131,92.0,1.0,563.0,2,12,286,9,1,protein,20592000,2.874702552572893,2.4634121524806045,65.74268142320216,0,rf
1024,0.0509217509341977,2.336853884960512,99.0,1.0,999.0,2,2,616,9,1,protein,803060096,2.37124037547182,1.0832878617219075,191.8842079993337,0,rf
1024,0.0526399426590566,5.401837688975061,47.0,1.0,999.0,2,8,23,9,1,protein,16759616,2.57015623131506,1.346449758562443,6.935708543285728,0,rf
1024,0.0326637279250858,0.7686712278466077,91.0,1.0,697.0,3,18,576,9,1,protein,51351552,2.858071643390602,2.3310243889755817,136.26921259611845,0,rf
1024,0.0253727459835009,0.9095000149760905,99.0,1.0,999.0,32,4,465,9,1,protein,33762112,3.0153200521710906,2.793640211746777,102.39238267019392,0,rf
1024,0.0665467116204354,1.927022716048873,57.0,1.0,999.0,7,2,363,9,1,protein,124181440,2.640921311058901,1.8747356332925675,97.16012655198574,0,rf
1024,0.0680413959595846,2.7290896788676333,99.0,1.0,999.0,2,31,437,9,1,protein,100346560,2.7312385077001347,2.0584599299779107,119.90056533180176,0,rf
1024,0.0540687460731268,2.3768873025031523,81.0,1.0,999.0,2,2,734,9,1,protein,957055104,2.37192645931104,1.0844813299122855,228.3227945491672,0,rf
1024,0.0515850362742396,2.4535175091152217,51.0,1.0,999.0,3,17,517,9,1,protein,186631360,2.493343473283866,1.7719214054310233,131.64732496114448,0,rf
1024,-0.0133945811780169,0.7117476702780563,76.0,1.0,238.0,5,13,221,9,1,protein,6718400,3.132560304318031,2.9747578995197315,40.81796574825421,0,rf
1024,0.0772111752588421,0.9820287618372486,13.0,1.0,999.0,7,3,489,9,1,protein,80787136,2.870079866751775,2.3191012150938186,114.4569106772542,0,rf
1024,0.0269024605845205,1.0417001541152462,39.0,1.0,999.0,22,2,589,9,1,protein,62598464,2.8886957214262425,2.5952802695343293,136.75663931295276,0,rf
1024,-0.0156021036147972,1.8884595691366128,43.0,1.0,13.0,2,4,470,9,1,protein,752000,4.349246197626746,4.249795194924296,52.83402660489082,0,rf
1024,0.0584531335658091,1.1530204190325983,20.0,1.0,999.0,15,4,643,9,1,protein,99473472,2.8517136370773257,2.3695972773662453,155.0232825446874,0,rf
1024,0.0616162826938034,1.561198532706103,99.0,1.0,999.0,4,4,639,9,1,protein,392262976,2.5137308696663263,1.4886724317869824,183.16333682462573,0,rf
1024,0.0246335959781711,0.9645335996599028,25.0,1.0,999.0,21,2,712,9,1,protein,79325952,2.842532762909958,2.578573935662828,165.95732167735696,0,rf
1024,0.0562475721825478,1.9790057080835928,50.0,1.0,999.0,5,15,167,9,1,protein,59178560,2.685536827762294,1.7979720606554463,45.77683125436306,0,rf
1024,0.0615777666097449,1.890172286349872,85.0,1.0,999.0,3,3,582,9,1,protein,486100736,2.470380875846376,1.303803963702357,172.46473855525255,0,rf
1024,0.0507447529550802,1.944780390506705,29.0,1.0,999.0,2,13,241,9,1,protein,116688576,2.5068986787599226,1.5595449228023377,70.54287092573941,0,rf
1024,0.027072267704109,1.9656435437600144,62.0,1.0,999.0,12,21,57,9,1,protein,11224128,2.6707599823697614,2.252204616806047,14.321351867169142,0,rf
1024,0.0236055812509655,2.0868650330983614,99.0,1.0,999.0,6,29,743,9,1,protein,149685440,2.62507469041801,2.153520618760261,194.50358107686043,0,rf
1024,0.0612378671134362,1.2289967770020025,99.0,1.0,999.0,11,4,718,9,1,protein,154404096,2.762623343309086,2.1746231004018663,181.41535486839712,0,rf
1024,0.0227322296145551,0.6380158172308691,99.0,1.0,999.0,27,5,419,9,1,protein,36134848,2.9891409816159995,2.7026659774663697,93.88910678774118,0,rf
1024,0.0443647523041519,1.6209157778439562,99.0,1.0,999.0,5,19,335,9,1,protein,98705856,2.6103050796938008,1.9125215455004103,90.6710175089538,0,rf
1024,0.0661334276713811,1.865454902601219,69.0,1.0,999.0,5,9,591,9,1,protein,286756672,2.561427918300702,1.6439875702235764,164.8065558746457,0,rf
1024,0.0500066399914898,1.143506987608099,99.0,1.0,999.0,12,14,197,9,1,protein,38763328,2.762623697940472,2.2308928929817884,49.18529751338065,0,rf
1024,0.0603293421201591,4.348112548328188,99.0,1.0,999.0,1,6,318,9,1,protein,335304576,2.3220840480887146,1.0934499082837248,90.94426611205564,0,rf
1024,0.0376749673601013,1.5729756948853642,75.0,1.0,999.0,4,21,650,9,1,protein,186166656,2.617092169140987,1.9233794514814615,177.9499333128333,0,rf
1024,0.0335749418593919,1.0111631364545015,99.0,1.0,714.0,23,3,416,9,1,protein,37992448,2.8837194234173085,2.627631987718949,86.196595731657,0,rf
1024,0.0492329007125007,0.8614677121132636,70.0,1.0,999.0,24,12,764,9,1,protein,74237440,3.00216071900247,2.6355072865847777,173.97770557925105,0,rf
1024,-0.0119496114917704,0.7982688857170006,66.0,1.0,461.0,12,5,168,9,1,protein,9902592,2.9720509480576256,2.624699948387213,37.41035412624478,0,rf
1024,0.0499653352994965,2.3215326532333216,80.0,1.0,999.0,6,11,326,9,1,protein,130780544,2.496905898568281,1.7782848495975785,90.48980468697846,0,rf
1024,0.0611436714801556,1.4139083419820329,13.0,1.0,999.0,2,3,233,9,1,protein,68234304,2.6833926628032256,2.093790125980336,56.84988259710372,0,rf
1024,0.040473211083599,0.893547690623529,63.0,1.0,901.0,6,7,241,9,1,protein,27778624,2.781541768261091,2.193042101039697,57.84779463708401,0,rf
1024,0.0463607343790317,0.811440192123707,99.0,1.0,963.0,26,11,557,9,1,protein,49913920,3.0313943277035817,2.6781939815637945,125.87259926088154,0,rf
1024,0.0112991293281861,0.6927082094621616,77.0,1.0,400.0,9,2,658,9,1,protein,33647488,2.989597335508793,2.6886900720198343,143.93633559532464,0,rf
1024,0.0234573789525756,0.9881705077498508,36.0,1.0,999.0,27,21,298,9,1,protein,25701504,2.954704952703173,2.710026434087467,67.0851273033768,0,rf
1024,0.03845086431808,0.6041591838260553,11.0,1.0,999.0,29,6,337,9,1,protein,16912960,3.148556565535452,2.9882488864796626,68.39608770795166,0,rf
1024,0.0437876002639413,0.9680383527811286,80.0,1.0,895.0,7,35,546,9,1,protein,62514816,2.8046428604461497,2.318883030586216,133.88289143145084,0,rf
1024,-0.0203635675436023,0.8012041835533206,12.0,1.0,162.0,4,6,310,9,1,protein,6408320,3.268314739211625,3.201344481602615,59.88686697743833,0,rf
1024,0.0493346748502545,2.6995239189930174,53.0,1.0,999.0,3,21,286,9,1,protein,86600320,2.5382614996331374,1.8869633493378632,71.60730465175584,0,rf
1024,0.0317276027812054,3.156173337029289,34.0,1.0,999.0,2,38,91,9,1,protein,17218368,2.6621844999340416,2.201563208170157,25.73521327227354,0,rf
1024,0.0041834533187599,0.7474107675829057,39.0,1.0,544.0,2,2,256,9,1,protein,17809408,2.887127355123528,2.4825026474364646,58.57199063152075,0,rf
1024,0.063857083213137,2.1185359204108063,91.0,1.0,999.0,6,3,175,9,1,protein,70188352,2.6063587729694326,1.7712671662026749,47.763048922643065,0,rf
1024,-0.0013085360932308,0.7886187747841842,87.0,1.0,396.0,16,19,108,9,1,protein,5467392,2.9463285567019515,2.73500310515972,21.166261814069003,0,rf
1024,0.0507183575602008,1.1097543595545836,28.0,1.0,999.0,14,8,388,9,1,protein,65239552,2.7997125273135763,2.3258762586798407,95.35556507110596,0,rf
1024,0.0450085386137222,1.1060720215882769,45.0,1.0,999.0,22,4,105,9,1,protein,11160384,2.986216344135088,2.5938390518348617,24.24187161959708,0,rf
1024,0.0068489816502006,0.9660023013461768,12.0,1.0,119.0,1,27,320,9,1,protein,4853760,3.4826002695653457,3.336494625416516,53.374935964122415,0,rf
1024,-0.0327609737066972,0.8090341598472168,99.0,1.0,187.0,3,17,675,9,1,protein,16113600,3.1948321537217748,3.1060045587968035,133.67901283875108,0,rf
1024,0.0241269588250915,0.8397726914094324,99.0,1.0,999.0,19,9,230,9,1,protein,28373376,2.8790505654032588,2.508746133930749,54.15738470107317,0,rf
1024,0.061130781083105,38156.93348236667,64.0,1.0,999.0,1,3,365,9,1,protein,725900480,2.29001702356246,0.913416829682554,108.53075543604793,0,rf
1024,0.029510324751461,1.4875124413752607,27.0,1.0,999.0,6,11,677,9,1,protein,270657984,2.588045069503106,1.771462954586798,184.7403164822608,0,rf
1024,0.0287921438967236,1.039937748410712,34.0,1.0,999.0,10,2,675,9,1,protein,160034880,2.689496569765414,2.1149434470773585,172.2864998318255,0,rf
1024,0.0214469708250098,0.8821953111299919,84.0,1.0,994.0,2,7,481,9,1,protein,61167808,2.628632225418232,2.0865942368233075,106.58788614487275,0,rf
1024,0.0552608037620364,1.3381051638931054,68.0,1.0,999.0,10,3,608,9,1,protein,144109440,2.779780281786511,2.1053269231492355,156.32416758686304,0,rf
1024,0.0011019796065332,0.732938807275356,30.0,1.0,240.0,1,15,604,9,1,protein,18516224,3.1722875183667014,2.9691050589123478,124.28876295126976,0,rf
1024,0.016751073142011,1.1180217953552587,78.0,1.0,58.0,9,21,260,9,1,protein,1913600,3.710814309685993,3.671672827527612,42.37902704626322,0,rf
1024,0.0575505034734242,1.3813831060833912,54.0,1.0,999.0,9,6,430,9,1,protein,113558016,2.755005636881116,2.0381682419882785,111.59835349582136,0,rf
1024,0.0429096554004878,2.4776536491136,20.0,1.0,999.0,1,3,566,9,1,protein,738877952,2.482900403406691,1.0621084152903202,172.78147454932332,0,rf
1024,0.0360074273213254,1.4663013734590082,88.0,1.0,999.0,6,24,281,9,1,protein,65968320,2.6634963033958075,2.058779631306621,74.2381649762392,0,rf
1024,-0.0013605140776329,0.8141893484871909,89.0,1.0,184.0,8,7,512,9,1,protein,12025856,3.2709266011956557,3.1116016845418826,101.26437685638666,0,rf
1024,0.0534665353458126,1.8138056628180184,61.0,1.0,999.0,2,2,676,9,1,protein,881557248,2.414538137572179,1.084925224770701,189.8493203036487,0,rf
1024,-0.005702073673891,1.1424803241176662,79.0,1.0,131.0,18,3,60,9,1,protein,1002240,3.4783143371873875,3.278820930869914,11.178232043981552,0,rf
1024,0.0575396135034161,1.0336314408586869,47.0,1.0,999.0,15,5,682,9,1,protein,106947584,2.8470871825758604,2.3645729688782726,165.5355354063213,0,rf
1024,0.0325355616764753,0.8945834109917227,76.0,1.0,820.0,27,20,693,9,1,protein,59788992,2.9353550849725853,2.7083304822470238,140.84392446978018,0,rf
1024,0.0403436845363738,22040.757527320777,70.0,1.0,999.0,1,3,335,9,1,protein,666324672,2.287309517184458,0.9114345696415492,110.1784390900284,0,rf
