batch_size,boosting,confidence_quantile_kendall_results,confidence_quantile_spread_results,feature_fraction,lambda_l2,learning_rate,max_depth,min_data_in_leaf,n_estimators,n_input,n_output,name,nbytes_results,num_leaves,rmse_results,subsample,train_rmse_results,train_time_results,verbose,alg
1024,gbdt,0.1019687754561358,0.1427799922434385,1.0,1.153688785448688,0.0674004564692039,-1,46,135,9,1,protein,808920,63,2.8430929429600886,0.7946922144216598,2.600853686859363,21.334327762015164,0,lgbm
1024,dart,0.1902070328143485,1.2159083493928498,1.0,1.325083021418085,0.0687908924174397,46,21,207,9,1,protein,445464,23,3.5028258959925704,0.7241398317724257,3.449686593022797,19.959257404319946,0,lgbm
1024,dart,0.1302754608077586,0.3862527828770547,1.0,1.3566887546661706,0.0971111878455841,45,21,399,9,1,protein,896952,24,3.103834967403388,0.7761223969185846,2.944962451121664,46.18821621313691,0,lgbm
1024,gbdt,0.1681709104614096,0.0034214381103358,1.0,1.5825445446925372,0.0150172863162441,53,21,32,9,1,protein,204032,67,4.702361071022648,0.7446130320509752,4.6772022698308655,5.966788567602634,0,lgbm
1024,gbdt,0.0969180631141961,1.861004418373136,1.0,1.014475732866843,0.1360559592813396,-1,26,733,9,1,protein,1155208,17,2.661701066863496,0.884246326327741,2.1302650004951764,32.96828999277204,0,lgbm
1024,gbdt,0.1310158763936518,0.0550502819564479,1.0,0.2337956266862337,0.0269613817480109,32,6,314,9,1,protein,1308752,44,3.0244271971538605,0.8364664946737941,2.839279727567453,39.663292535580695,0,lgbm
1024,gbdt,0.1010577158513129,1.1425529757890664,1.0,1.36752386379687,0.152852038804177,-1,15,315,9,1,protein,2794680,93,2.45420256544846,0.9750490584816832,1.3561455187521578,76.56694159656763,0,lgbm
1024,dart,0.0941481056763966,0.708398772355986,1.0,1.2845263318316285,0.163081153863853,99,39,766,9,1,protein,1354288,19,2.851680105525044,0.7463806259512077,2.5726088202287345,94.8580733211711,0,lgbm
1024,gbdt,0.077458330709299,1.0102605112362315,1.0,0.3676491544423987,0.0818457982192355,50,47,485,9,1,protein,3977000,86,2.4792321903119507,0.8674357463973613,1.659137635810803,95.64253000263125,0,lgbm
1024,gbdt,0.1709562464753154,0.0131025132135331,1.0,1.9997094280908243,0.0051947910619951,47,4,354,9,1,protein,2936784,87,3.560330235158862,0.7072404286143619,3.4600089294018934,81.43190894462168,0,lgbm
1024,gbdt,0.1430337653862059,0.0350892574657019,1.0,0.8667098276849612,0.0093291759927673,95,10,636,9,1,protein,2040288,34,3.233335804382483,0.826793422565161,3.1259647301226257,59.23271461203694,0,lgbm
1024,gbdt,0.1646354955980247,0.0196100945937917,1.0,0.9528687597076168,0.0106353788622927,71,36,209,9,1,protein,1653608,83,3.411770838718206,0.932903018516593,3.303938323111278,45.651923624798656,0,lgbm
1024,dart,0.1290328566744145,0.2193274206425855,1.0,0.5420862827933774,0.1357933701071021,22,10,248,9,1,protein,1747904,74,2.722535918425115,0.784848009512192,2.3374386096038453,57.22949199192226,0,lgbm
1024,gbdt,0.1556345821794968,0.0258310798756077,1.0,0.7084552755720199,0.0061090691390101,12,5,578,9,1,protein,4240208,77,3.146632469475113,0.7094544092195623,2.9933213831825425,113.86903347074986,0,lgbm
1024,gbdt,0.1575123834998141,0.0262172715464062,1.0,1.583611257748324,0.0053991087833671,82,17,598,9,1,protein,4616560,81,3.1628449581761195,0.8060914762722098,3.009341833357504,127.94224900379776,0,lgbm
1024,gbdt,0.159112068563908,0.0258272482304412,1.0,1.447073642542937,0.0183795832790049,-1,29,148,9,1,protein,1369888,97,3.206954023417532,0.9865301345207966,3.0500308036838537,37.47285292576999,0,lgbm
1024,gbdt,0.1047749788333056,0.1564418893768788,1.0,1.891575837790097,0.0160603959909963,82,11,770,9,1,protein,6535760,89,2.668242348664964,0.7489368994554179,2.2149905409163075,170.91968871559948,0,lgbm
1024,gbdt,0.1006789705911572,0.7680610605785771,1.0,0.7074570161047327,0.1723614022930962,23,6,713,9,1,protein,1329032,20,2.6257567748282056,0.8266096887320881,1.8520107305265088,37.09966280963272,0,lgbm
1024,gbdt,0.1014492507334872,1.9675043707041424,1.0,0.9732643437409152,0.0329085295679597,35,49,701,9,1,protein,4806056,72,2.583934624385075,0.9843476337356722,2.0695561515196017,119.57552946917713,0,lgbm
1024,dart,0.125326286787606,0.3024728138282767,1.0,1.774665596760591,0.0451262452075358,-1,43,753,9,1,protein,3644520,51,2.8853708659022383,0.9052766309807704,2.633352515689215,167.49667223729193,0,lgbm
1024,gbdt,0.1134674987714549,0.1217377189000475,1.0,1.3247749184118316,0.0546133504771147,87,8,171,9,1,protein,1582776,97,2.731633796111904,0.7159002600433438,2.3146644416759714,41.4688432412222,0,lgbm
1024,gbdt,0.1326501728943417,0.0457989896740564,1.0,0.1232371468773034,0.013798400956616,89,19,410,9,1,protein,2456720,63,3.004601271695539,0.7117902801215568,2.816127320002051,66.76721643656492,0,lgbm
1024,gbdt,0.1617670647555703,0.0172214773361055,1.0,1.93890184995826,0.0164963040389314,-1,45,117,9,1,protein,892008,80,3.540429089190541,0.822154266626811,3.452874990176824,24.42238248419017,0,lgbm
1024,gbdt,0.0999616554217067,0.4426865100219913,1.0,1.1151942851807022,0.0395072401331717,22,49,427,9,1,protein,3481336,86,2.612900491171236,0.8128599183856559,2.1383207078799327,84.93226242158562,0,lgbm
1024,dart,0.086707045719994,13.586109629840896,1.0,1.7800954346166356,0.1743032921572148,28,19,611,9,1,protein,5596760,96,2.4467181728801344,0.7081868212278694,1.560637426098345,191.96600736118853,0,lgbm
1024,gbdt,0.1026680907806543,1.0900245778510702,1.0,1.620994315988962,0.171870862215264,87,29,259,9,1,protein,706552,29,2.6920540524677654,0.7363507458183659,2.248223138027067,18.833630823530257,0,lgbm
1024,gbdt,0.0946880287111743,0.984641379096386,1.0,1.79886514687111,0.0891645977508608,43,36,341,9,1,protein,2305160,71,2.5624404382672004,0.902040937292159,1.918941017723595,56.91230227891356,0,lgbm
1024,dart,0.1521175736510228,11.661021539621718,1.0,1.2811379610404836,0.0739429522066351,12,31,254,9,1,protein,1521968,63,2.980312642894698,0.9974607512791256,2.792823003723764,51.7578378142789,0,lgbm
1024,gbdt,0.1033938467255355,0.6381210038497218,1.0,0.1476801578118698,0.0321822750836658,57,47,337,9,1,protein,2407528,75,2.733635864977461,0.7026397822420157,2.4129321274589177,61.89522812701762,0,lgbm
1024,gbdt,0.1452027022899111,0.0330249032135248,1.0,1.5965244135755163,0.0119762745588168,-1,15,422,9,1,protein,1799408,45,3.1764276497470973,0.7994132145447448,3.0585717150953964,51.11595384590328,0,lgbm
1024,gbdt,0.1485387275538038,0.0278306910654997,1.0,1.5106858926866538,0.0235793130087899,13,24,249,9,1,protein,416328,18,3.489207976896943,0.9759799112810944,3.4448195686503795,13.046609521843491,0,lgbm
1024,dart,0.1417516685073596,0.0014629822513309,1.0,1.3577868320826094,0.0514622448111771,-1,36,57,9,1,protein,347016,64,3.657747001220662,0.9783868577403416,3.5920128738808392,10.231564952991905,0,lgbm
1024,gbdt,0.1252959009422722,0.0530980209920846,1.0,0.004798218640422,0.0170059455131396,49,3,610,9,1,protein,1956880,34,3.064281135288086,0.9050940784931368,2.885177736719448,55.67622839845717,0,lgbm
1024,gbdt,0.0947811177579385,1.1489944048685372,1.0,0.8921657190829686,0.0536651847638355,-1,49,421,9,1,protein,3977608,99,2.544344111828676,0.9235656027975956,1.8867356918594187,96.80246638320386,0,lgbm
1024,gbdt,0.1697105456370593,0.0116009639112774,1.0,0.9415816394439512,0.0054342300972525,-1,27,309,9,1,protein,1732872,59,3.761541512143181,0.7238701602321602,3.708890241561766,49.45220738835633,0,lgbm
1024,gbdt,0.0949954485531167,3.839978497409688,1.0,0.4299436021497194,0.0655864122676977,15,30,766,9,1,protein,3560368,49,2.5358504366557097,0.7418601029608043,1.8310264136440888,88.57435007207096,0,lgbm
1024,gbdt,0.1280894483527676,0.0496413527171164,1.0,1.036898536769398,0.014858851454368,90,27,428,9,1,protein,1907168,47,3.075386306971585,0.8002853301237215,2.9272989975459893,53.35169379133731,0,lgbm
1024,gbdt,0.1232075763329472,0.0773227750005066,1.0,1.1443988576459443,0.0235274140890347,91,28,323,9,1,protein,1687352,55,2.9513070917426463,0.8345253435153723,2.752045920251092,46.0629230523482,0,lgbm
1024,gbdt,0.1352389520111155,0.0482739011413011,1.0,0.9140932593827192,0.0188758426918398,17,1,402,9,1,protein,1598352,42,3.080047057235269,0.7475332548843177,2.9156815082429404,44.519325462169945,0,lgbm
1024,gbdt,0.1778562186989587,0.0112797338907497,1.0,1.973230347598516,0.0859549295884767,33,48,15,9,1,protein,130200,91,3.835266760956632,0.9252174698499606,3.755457708868717,3.619454575702548,0,lgbm
1024,gbdt,0.0955733080638547,1.6084693044620535,1.0,1.575989647589461,0.1658395392611072,8,32,760,9,1,protein,1706752,24,2.582978035276536,0.8677548533043403,1.8259109999429843,43.3463875092566,0,lgbm
1024,dart,0.2872055044990163,0.0293858324283253,1.0,1.8391099434739304,0.0096436492630409,72,38,176,9,1,protein,1460096,87,4.462683541235074,0.9297060200197996,4.476347343530539,45.45005855802447,0,lgbm
1024,dart,0.2472779219371049,0.2216303210560928,1.0,1.447102886293081,0.0052577408118654,7,25,640,9,1,protein,6046720,99,3.992549338106584,0.9445129214268312,3.9926575541803695,189.56447737198323,0,lgbm
1024,gbdt,0.15190979406867,0.014937010971666,1.0,1.7311813673762713,0.0056194461576284,5,47,350,9,1,protein,1014416,52,3.999711816819936,0.706097448784509,3.9985404540248015,23.79005730524659,0,lgbm
1024,gbdt,0.1625375957469877,0.0198268048143623,1.0,1.8572974958458903,0.0178143145044127,24,27,207,9,1,protein,485208,25,3.5532385855795834,0.7953871992649918,3.5080172951326536,14.925248405896127,0,lgbm
1024,gbdt,0.1057019703941608,6.649457417396955,1.0,0.5375825385191784,0.0436913604051196,73,13,588,9,1,protein,5103840,91,2.5096151378261267,0.8541874414515213,1.7455219103928588,127.8414778066799,0,lgbm
1024,gbdt,0.0881083830223427,1.000602390607117,1.0,1.6780979987599638,0.0709521721653788,14,23,547,9,1,protein,3326392,64,2.516042361798194,0.9264822884770516,1.7915852720680034,81.92752857971936,0,lgbm
1024,gbdt,0.088554744292768,1.3356069004930646,1.0,0.1181568586428558,0.1239696512573732,62,21,479,9,1,protein,3605912,79,2.4212807255137405,0.830340601595277,1.3399749898819115,87.74168784264475,0,lgbm
1024,gbdt,0.0989722940103731,0.4588953319835549,1.0,0.9664096248634904,0.0770995366519675,90,41,375,9,1,protein,1311000,37,2.7065895383962246,0.9604703926280715,2.3121145958765315,34.41987175960094,0,lgbm
1024,gbdt,0.1689072930359564,0.0134558263403252,1.0,0.4246427546047593,0.0090195725295392,-1,7,223,9,1,protein,1593112,75,3.531849219179796,0.9508360895825037,3.437324995204938,44.66859899368137,0,lgbm
1024,gbdt,0.0979241065834644,0.8022977017255376,1.0,1.6280740336671649,0.1648665932239368,17,20,217,9,1,protein,696136,34,2.718376583369083,0.9781566834918014,2.243211031509738,18.61127757001668,0,lgbm
1024,gbdt,0.1537665952427049,0.0248812266976631,1.0,0.6524811025939241,0.0061514013503102,-1,46,505,9,1,protein,2541160,53,3.3413081656349304,0.7413617970696568,3.255791328277261,72.13807135540992,0,lgbm
1024,gbdt,0.1074398275202787,0.9868450859829114,1.0,1.005832298624644,0.0718620264270655,23,15,303,9,1,protein,2484600,86,2.565272082456369,0.8091838502911194,1.908205433585144,62.81695288512856,0,lgbm
1024,dart,0.2259331391738627,0.0675078960699866,1.0,1.4060711552997278,0.0135247448116381,23,5,200,9,1,protein,968000,51,4.175369436629475,0.8749612222141296,4.185245502942151,34.25127717945725,0,lgbm
1024,gbdt,0.1040065658977698,0.2811307484178039,1.0,0.1802793652518091,0.0308907530919569,50,42,358,9,1,protein,2591920,76,2.723951677793735,0.8578680988637918,2.388068680501145,66.72083038184792,0,lgbm
1024,gbdt,0.088556054377334,211.25714016400283,1.0,1.2538940738289004,0.1782007025357367,75,11,465,9,1,protein,3902280,88,2.4100050117150538,0.8590740697299766,0.9589171665317988,95.66083944309504,0,lgbm
1024,dart,0.1374076044560695,0.4170813785211452,1.0,1.467950180149953,0.0462895232415954,-1,48,511,9,1,protein,2816632,58,2.9108501353827565,0.9530546648235017,2.6916620264207967,112.24687674921006,0,lgbm
1024,gbdt,0.0954098144423426,0.7888834131262651,1.0,0.2188414883165852,0.1238353160687199,99,4,367,9,1,protein,2128600,61,2.5236905322985432,0.9575796054305066,1.6346978316775562,55.71049149893224,0,lgbm
1024,gbdt,0.1035730948646119,1.701913062691004,1.0,0.1026856734270071,0.1109778398691424,-1,32,592,9,1,protein,876160,16,2.7712156892487774,0.954990479047526,2.3917538774280853,25.00912688486278,0,lgbm
1024,gbdt,0.0958453006351493,0.3779957934133786,1.0,1.945262382904238,0.0675812444179479,6,45,763,9,1,protein,1055512,15,2.878055020832931,0.7923920272715023,2.618399395533892,28.129007533192635,0,lgbm
1024,gbdt,0.1015561862288576,0.3085200558264068,1.0,1.1342787804322525,0.068027880407615,-1,21,185,9,1,protein,1623560,92,2.6264414632972657,0.7993847828519514,2.1673932639590623,41.76431273017079,0,lgbm
1024,gbdt,0.1067011501980541,0.3640393875895235,1.0,1.6893887757170154,0.020951669120108,47,18,746,9,1,protein,6045584,85,2.615513116843694,0.8088635370745134,2.1166092943145536,154.99715107213706,0,lgbm
1024,gbdt,0.1712447272421832,0.0069106120817283,1.0,1.1710779304655046,0.0073144495077915,9,1,148,9,1,protein,886816,63,4.120113203146543,0.9161416451584234,4.080896792057492,24.097229976207014,0,lgbm
1024,gbdt,0.127118984238302,0.0512132897999116,1.0,1.9953782099610973,0.0121288105073349,43,19,534,9,1,protein,2635824,52,3.033916622029577,0.9044626148888076,2.8688304461603216,73.11283465567976,0,lgbm
1024,dart,0.1194268758026737,10.074899019826477,1.0,0.4779624219661054,0.1183957643577105,-1,39,117,9,1,protein,768456,69,2.986215667306253,0.976004834472046,2.812025197472561,23.472918782383204,0,lgbm
1024,gbdt,0.1132059000125532,2.3111623055429478,1.0,0.9830649956860074,0.1623695577233403,33,4,738,9,1,protein,1092240,16,2.659416017839218,0.7111881193276456,2.0258920716378936,31.525637776590884,0,lgbm
1024,dart,0.1808715948310199,7.674232509265659,1.0,0.461609449867242,0.0265088903739293,-1,25,519,9,1,protein,4305624,87,2.972391232634521,0.9888198131912138,2.765012887719414,156.53141605760902,0,lgbm
1024,gbdt,0.1502201771920039,0.0277758722567657,1.0,0.126147306103957,0.0052959117905757,82,39,721,9,1,protein,3143560,46,3.2869447109658214,0.7937397557218405,3.1943043952918235,90.06772424373776,0,lgbm
1024,gbdt,0.1663841343059544,0.0146989440768015,1.0,0.8879825399288939,0.0055361793245783,29,9,493,9,1,protein,1770856,38,3.5680226097683425,0.7898168516611326,3.513308894818649,52.235170006752014,0,lgbm
1024,dart,0.087378709198591,0.1488883107573612,1.0,0.356141312454264,0.1923396350523108,42,46,665,9,1,protein,3090920,49,2.5675126048029293,0.901728296978223,1.9679052307078595,132.15601733420044,0,lgbm
1024,gbdt,0.1245440610135319,0.055834055041837,1.0,0.4282472900215575,0.0697034343859279,16,44,88,9,1,protein,358336,43,3.0923162863651674,0.9037859523720476,2.9712261674188785,10.074811786413193,0,lgbm
1024,gbdt,0.0979450186978635,0.1798343441688192,1.0,0.981952101929612,0.0499574652101431,35,1,445,9,1,protein,4161640,98,2.5320380193418903,0.7499748297749887,1.786921506277833,109.66116564255208,0,lgbm
1024,gbdt,0.0984558653932227,0.415628862528441,1.0,0.1035706849406745,0.0435472934121083,84,20,490,9,1,protein,3829840,82,2.5500154192637416,0.9205355219820162,1.9482550972143744,96.3916116822511,0,lgbm
1024,gbdt,0.1303914201416563,0.0481636418807163,1.0,1.1855569734176798,0.0201961423176708,-1,11,289,9,1,protein,2314312,84,2.896936900651092,0.9022295685425056,2.640638322267736,62.78082622308284,0,lgbm
1024,gbdt,0.1120997828874146,0.9946286793223617,1.0,0.0963673231778312,0.0230890519866385,-1,16,663,9,1,protein,3272568,52,2.772771555893508,0.7189921545780047,2.427938771520897,86.95722690038383,0,lgbm
1024,dart,0.1519040884972118,1.002885835838072,1.0,0.8427937018398846,0.075545936553828,76,38,367,9,1,protein,684088,20,3.312369039667359,0.830250073804202,3.2243653897286944,36.53509309608489,0,lgbm
1024,gbdt,0.1207731174683901,0.073898431929712,1.0,0.0922791175884851,0.0156739122554144,65,17,528,9,1,protein,3113088,62,2.8832757546113603,0.8562115418714046,2.633878579085266,84.16061091981828,0,lgbm
1024,gbdt,0.1020737025359514,0.784842107381329,1.0,1.5731464944739957,0.1341052927789098,-1,7,174,9,1,protein,1092720,66,2.6427889913644957,0.8441440543850423,2.058477616086248,28.70857614930719,0,lgbm
1024,dart,0.2966466316120736,0.0173171642325652,1.0,0.0122316532866775,0.0075921143265227,36,10,214,9,1,protein,1467184,72,4.548510903067102,0.8694541186475155,4.567957430610941,49.02311035618186,0,lgbm
1024,gbdt,0.1568502841695898,0.0329071472169247,1.0,0.2135451015238623,0.1631536533215072,65,27,28,9,1,protein,116704,44,3.1976294330689607,0.9373372457933378,3.0946925767554494,3.3997369967401028,0,lgbm
1024,gbdt,0.177730953377672,0.0044398045527874,1.0,1.5836299947622303,0.0064813736246751,50,37,89,9,1,protein,635816,75,4.565417661572006,0.826288189565214,4.529991208127706,17.851021364331245,0,lgbm
1024,gbdt,0.1847013466599909,0.0058947632951576,1.0,1.0207516870448956,0.0052754487297985,63,40,138,9,1,protein,1224336,93,4.348722015522654,0.847205356575124,4.291579110221083,33.70393291208893,0,lgbm
1024,gbdt,0.0980323065660657,0.8044500128989962,1.0,1.587803965504156,0.0553733756574263,24,29,791,9,1,protein,2537528,34,2.6374456698744964,0.8911744739786014,2.1406805215256903,66.45183366071433,0,lgbm
1024,gbdt,0.1345210643892224,0.0661602637042544,1.0,0.6252943073997133,0.0678403973664065,56,10,129,9,1,protein,500520,41,3.0156617202975093,0.9489863099084755,2.8343000678886114,14.067752159200609,0,lgbm
1024,dart,0.1115878760577567,0.7255165981113412,1.0,1.4274789444187583,0.1400382343720837,54,8,532,9,1,protein,2523808,50,2.6621087799449348,0.9331499370924758,2.1486089675096958,101.6247417256236,0,lgbm
1024,gbdt,0.0762071486410607,2.4850784759688453,1.0,0.1868067984845343,0.1546950483596551,43,43,782,9,1,protein,6562544,88,2.4372756576633074,0.9226259726805132,0.9186232524179444,154.43677152320743,0,lgbm
1024,gbdt,0.1205484222382143,0.0710149269048497,1.0,0.5125753129340287,0.0230524323973571,50,19,310,9,1,protein,2422960,82,2.836453213090572,0.811641311666241,2.5508635074703023,64.45131105091423,0,lgbm
1024,gbdt,0.1005516781523571,1.2191802933410023,1.0,1.7592609407248667,0.1005778179240587,99,6,560,9,1,protein,2065280,39,2.5726296470480245,0.950496095480458,1.8722275477043755,55.117541231215,0,lgbm
1024,gbdt,0.10122926006789,0.4873655636557188,1.0,1.2348739905208983,0.0440237002208857,25,38,457,9,1,protein,3915592,90,2.5739529868347284,0.7669717652430839,1.99878771817817,96.30410087201744,0,lgbm
1024,gbdt,0.1423864173431741,0.0404714804932202,1.0,1.840842463699188,0.0120228898169638,72,36,596,9,1,protein,939296,17,3.4466846625962924,0.7946087227461665,3.392931949783606,29.241190442815423,0,lgbm
1024,gbdt,0.1710433739879437,0.0123947808430583,1.0,0.1386667448195644,0.0232545877148107,-1,14,81,9,1,protein,477576,62,3.645681603309053,0.7449354166686297,3.578836529118257,13.614860490895808,0,lgbm
1024,gbdt,0.1619161477290459,0.01623997235995,1.0,1.034409923328767,0.0117994772083531,26,45,241,9,1,protein,634312,28,3.6515421179103056,0.7017892193935813,3.614639502326418,19.37095210887492,0,lgbm
1024,gbdt,0.1727020890794783,0.0117292956713104,1.0,1.6179224304703967,0.0385814132773084,51,10,44,9,1,protein,335456,80,3.640445279963165,0.8156757839484007,3.556390610064663,9.41828743647784,0,lgbm
1024,gbdt,0.1496409296254389,0.0005941261118713,1.0,0.3010258432697401,0.006889625266689,69,7,18,9,1,protein,28368,17,5.314332487296922,0.8236870831012078,5.311822977365249,1.0134297292679548,0,lgbm
1024,dart,0.1548664925376716,0.009482798266425,1.0,0.9770476618890116,0.0749333929149721,18,48,34,9,1,protein,47056,15,4.106854165522124,0.736221667591471,4.102318454181702,1.6937532862648368,0,lgbm
1024,gbdt,0.1363193097866752,0.0702502252834187,1.0,1.5240705345877608,0.0378293199746369,57,18,303,9,1,protein,564792,20,3.21230391704978,0.7671442410168458,3.1069310783022512,16.81121759582311,0,lgbm
1024,gbdt,0.1709099392589497,0.008179266474629,1.0,0.3745073066181288,0.0054277539487341,62,35,239,9,1,protein,1064984,47,4.051930754426385,0.7093513167457577,4.018290812307412,31.03760388866067,0,lgbm
1024,dart,0.1548587150266866,0.353510680531643,1.0,1.6233138423551692,0.0572593105212118,47,21,412,9,1,protein,2231392,57,2.9296112990105017,0.7852068195134697,2.699328346708373,85.7035302920267,0,lgbm
1024,dart,0.0900443639810212,12.639124294751484,1.0,1.6917341761325395,0.1951079676695249,-1,4,610,9,1,protein,4709200,81,2.484648216430139,0.9671091870120097,1.5597857917284867,170.69483584165573,0,lgbm
1024,gbdt,0.1161702149033234,0.0731704959960395,1.0,0.4287477995822462,0.0109710480522342,-1,24,742,9,1,protein,3591280,51,2.95697892334891,0.7842431094809578,2.764899655769036,98.15163956396282,0,lgbm
1024,gbdt,0.1009915472756334,0.7184902910351478,1.0,0.1220206006272577,0.0547561513227007,35,15,567,9,1,protein,4159512,77,2.500269798657552,0.8924651119509036,1.7434611731175318,104.30562336277217,0,lgbm
1024,gbdt,0.1049936946712956,0.1236393450992791,1.0,0.2012346988438837,0.0403022538979646,39,39,240,9,1,protein,1368960,60,2.838033680228139,0.7411169969529997,2.5834608333148106,36.41159664839506,0,lgbm
1024,gbdt,0.1083435252461993,0.1688271235717562,1.0,1.5150858290049365,0.0351929545071178,40,5,519,9,1,protein,4903512,99,2.561094564979676,0.7494165368575055,1.9209510579003928,128.07299876865,0,lgbm
1024,gbdt,0.1040481476804459,1.9181726774656105,1.0,1.13100442745666,0.0628687327899214,30,14,439,9,1,protein,3431224,82,2.5219508210184,0.8040535025281084,1.797052720734469,86.55892171151936,0,lgbm
1024,dart,0.1516156108684629,0.0009176394487095,1.0,1.509734778157436,0.0110814873339221,53,8,21,9,1,protein,51240,26,5.202062243566902,0.970846021168324,5.197789017820661,1.7135866237804294,0,lgbm
1024,gbdt,0.1400277460398525,0.040811720086724,1.0,0.2388546439110266,0.0097793602377848,80,36,432,9,1,protein,2920320,71,3.0677588856360423,0.718005904086004,2.9038880357333183,80.35711215995252,0,lgbm
1024,dart,0.2614113996134592,0.0206424321527302,1.0,0.0139966285788075,0.0065093644973591,28,23,418,9,1,protein,2665168,67,4.127835326173981,0.8600912338932091,4.129165614956158,100.78218628559262,0,lgbm
1024,gbdt,0.0896200856309465,2.1453901966951934,1.0,0.2639667112250059,0.0722595205213695,21,39,616,9,1,protein,1976128,34,2.651435054741904,0.7894065260032291,2.1415256002736744,51.4119211435318,0,lgbm
1024,dart,0.2041059787025925,2.6192316448094237,1.0,1.9589491289774543,0.0330979795266635,61,12,322,9,1,protein,1311184,43,3.373423712251096,0.8011927006832296,3.306312317240356,52.72900207247585,0,lgbm
1024,gbdt,0.1257494986502587,0.0453274950021704,1.0,0.1648966692774278,0.0072024391431182,30,42,703,9,1,protein,3470008,52,3.110760731493405,0.890748626402972,2.9774623679473566,96.99190311785787,0,lgbm
1024,gbdt,0.1043045216333205,0.3480350485398082,1.0,1.032084594890679,0.0197474396547931,61,41,721,9,1,protein,6742792,98,2.600108633437182,0.7344907100157544,2.119142129830449,167.96688966080546,0,lgbm
1024,dart,0.1695141483334971,0.0062050893887705,1.0,0.4242471665596843,0.0832338117827188,-1,2,16,9,1,protein,82048,54,4.127963822400651,0.9435462284887316,4.08888618098443,2.465166357345879,0,lgbm
1024,gbdt,0.1113739240097647,0.1784555055200186,1.0,1.359373594443815,0.0671782465826574,9,3,510,9,1,protein,950640,20,2.885485820879392,0.7449791057554069,2.59322442573569,26.879164649173617,0,lgbm
1024,dart,0.211251755114914,0.578782205247737,1.0,1.2719361017137192,0.0236758503425209,15,13,440,9,1,protein,2805440,67,3.191704434329163,0.9183145984779698,3.078361597970192,106.02651470713316,0,lgbm
1024,dart,0.168923246001584,1.3861659407058529,1.0,1.075853375518982,0.0350379881254793,34,48,528,9,1,protein,1896576,38,3.17336825737478,0.7785534070785346,3.0604718220392053,87.61791481357068,0,lgbm
1024,gbdt,0.0911274169599759,3.1386871000405576,1.0,0.7030578262076763,0.1987323208909344,-1,12,569,9,1,protein,3136328,58,2.43432439678269,0.931657675848549,1.064546287182715,77.0638207597658,0,lgbm
1024,gbdt,0.0852867843298341,6.507306594230434,1.0,0.099249563849358,0.198393827297153,50,36,582,9,1,protein,4940016,89,2.4595933086942723,0.8495257902382419,0.9195450133985694,116.82346696127206,0,lgbm
1024,gbdt,0.0983123219745967,3.8005590197923618,1.0,0.1372058553752331,0.1297929898297684,21,32,283,9,1,protein,1614232,60,2.5454353423477527,0.9583088623412708,1.8666753634054305,40.40234951023013,0,lgbm
1024,gbdt,0.1275696141295378,0.0623922663912519,1.0,0.4524309477758859,0.06439464320882,21,25,89,9,1,protein,729800,86,2.883140979656171,0.746366882996528,2.6362169125229173,19.50184680894017,0,lgbm
1024,gbdt,0.100150933650349,0.3173751631316143,1.0,0.6315352980802216,0.0303266221500307,29,28,675,9,1,protein,4368600,68,2.6174405053785463,0.8459884363699495,2.114461432791489,111.0367596577853,0,lgbm
1024,gbdt,0.0897877369491434,3.82955933539329,1.0,0.1717110347034227,0.1502584802210186,78,29,505,9,1,protein,3074440,64,2.475931264407571,0.7197740497235238,1.3843742096116272,74.95619562920183,0,lgbm
1024,gbdt,0.1712163662243714,0.0054184673685569,1.0,0.3813375614020513,0.0090104443014113,27,27,86,9,1,protein,531824,65,4.372778893950757,0.8861197835373668,4.337655473303817,15.136580031365156,0,lgbm
1024,gbdt,0.0992471168624032,6.54248060549896,1.0,0.1780159795235236,0.0821974850702284,35,36,543,9,1,protein,1220664,24,2.7492611028931573,0.958142299550401,2.3446806771098205,33.276249561458826,0,lgbm
1024,dart,0.1336401076164656,0.2053903391877188,1.0,0.9548370101203024,0.0723257977032303,90,3,735,9,1,protein,5462520,78,2.646364463129273,0.9752849716884108,2.0959688304889434,214.3180159414187,0,lgbm
1024,gbdt,0.1062150233543502,0.2363406030526681,1.0,0.5655350247143949,0.0594222108897772,47,34,447,9,1,protein,618648,15,3.0481356095138694,0.7330999616085793,2.8686853128508933,18.35535176564008,0,lgbm
1024,gbdt,0.1201139110398868,0.055903899554561,1.0,1.0424831522494538,0.0185828671938104,78,24,381,9,1,protein,1734312,48,3.027239384734045,0.8736039592065588,2.860262642051305,48.13804655801505,0,lgbm
1024,gbdt,0.1701819137584128,0.0023449485438273,1.0,1.0900725968688685,0.00694716459573,7,45,47,9,1,protein,200408,45,4.972821335757951,0.8588693911157707,4.964598330092611,5.373607551679015,0,lgbm
1024,gbdt,0.1108479441686235,7.119004471615665,1.0,0.1872419469281157,0.0935118290625329,46,4,174,9,1,protein,1577136,95,2.592709246427057,0.7537552974049593,1.9756787243495184,41.47472264710814,0,lgbm
1024,dart,0.1721253100292496,0.1015373100608115,1.0,1.8637888152686928,0.075430245190119,35,8,181,9,1,protein,320008,19,3.574141500501551,0.7088022223568714,3.533558880450547,14.319703386165202,0,lgbm
1024,dart,0.1571815534909428,1.5261109575744072,1.0,1.7731094893778097,0.12246551905949,27,1,198,9,1,protein,274032,15,3.454094539807673,0.8312357193677086,3.39316630030652,13.302122311666608,0,lgbm
