batch_size,best_rmse_results,body_dropout,confidence_gate_kendall_results,confidence_gate_spread_results,confidence_std_kendall_results,confidence_std_spread_results,epoch,layers_body,layers_router,load_distribution_lambda,lr,n_citizens,n_input,n_output,name,nbytes_results,power_entropy_results,rmse_results,router_dropout,speaker_entropy_results,specialization_lambda,train_time_results,verbose,width_body,width_router,alg
1024,2.6614817426496313,0.3874313657390841,0.0273509906011579,0.17497018,0.1665865480888086,0.1568882,63,2,3,0.3964421652509381,0.0033660985315531,4,9,1,protein,3289320,0.4060738384723663,2.2598133,0.1942116201819185,0.0289138898872749,0.0,24.063245493918657,0,226,547,moe
1024,2.101119606470871,0.0854930580665839,0.1225099639247832,0.10147434,-0.038205511039114,0.3621436,76,6,3,0.0,0.0018004462023507,13,9,1,protein,11082384,0.2813348531723022,1.5115633,0.1196664147045528,0.2524677932262421,0.0,78.01444840244949,0,176,594,moe
1024,2.705572650150909,0.2759932231712529,0.1042775410252847,0.11442584,-0.0918744930688173,0.16927777,61,5,1,0.1124481224293546,0.0017573832171195,29,9,1,protein,944844,0.314207661151886,1.0454596,0.3978966000203189,0.2050249457359313,0.5048466103154023,84.98384704068303,0,41,598,moe
1024,2.6216331329802705,0.2599141763096912,0.0871804380547005,0.11124111,-0.020415645863699,0.033645168,62,5,1,0.2020374039743715,0.0045930697694443,6,9,1,protein,2024104,0.4011842489242553,2.0751247,0.0093764128103972,6.653197459627337e-08,0.1963265258551895,32.50903928466141,0,143,148,moe
1024,2.380392617758465,0.2637611447580094,0.1117382528578272,0.28217196,-0.1877964500598214,2.8499064,75,5,1,0.609730629566466,0.0004112959064235,3,9,1,protein,3743800,0.7811027050018311,0.76454985,0.2729073105189334,0.4200719475746154,0.0,31.367460725829005,0,276,724,moe
1024,2.765404856732979,0.3275546135262539,0.0119113862050161,0.19903895,-0.0993512108222812,0.22433585,65,5,1,0.1675715045705693,0.0029860600629249,7,9,1,protein,412820,6.646414549322799e-05,0.9821755,0.3527661171859526,6.126146701035395e-08,0.179807119252505,37.3885633982718,0,56,559,moe
1024,2.4377990063010406,0.3352178909560643,-0.0290514430412112,0.09806145,0.0043639719670416,0.24745388,53,3,1,0.5067931890705323,0.0027085103153436,19,9,1,protein,6358948,0.5904882073402404,2.714266,0.3409296272323799,0.3326530873775482,0.659048704160389,42.9265523031354,0,201,166,moe
1024,2.8748750605537032,0.3524541391345682,0.0893809076621681,0.18711434,-0.154934877123227,0.5548068,102,2,1,0.2038971983920171,0.0018978471130169,4,9,1,protein,55232,0.6996778964996337,2.3950548,0.3943098335284452,0.7239654183387756,0.5673337959676521,37.28461867943406,0,50,100,moe
1024,2.168416694831352,0.3232904609273228,0.0839349393089759,0.026891898,0.0725467956810168,0.2524831,176,4,4,0.1839296991102808,0.0027023598604889,26,9,1,protein,17749744,0.7008914470672607,1.3958769,0.3884410661616865,0.2747592389583587,0.8728041596495919,203.21288120001557,0,231,246,moe
1024,2.0404148939212416,0.0384498660886522,0.2111709371901838,0.13899493,-0.1563130793434916,224.84149,131,8,2,0.3799617512112624,0.0046106194208754,2,9,1,protein,981432,0.8712909817695618,1.2729956,0.3510075580399009,0.988942289352417,0.0636400888160055,54.12116760760546,0,111,256,moe
