batch_size,best_rmse_results,confidence_D_diagonal_kendall_results,confidence_D_diagonal_spread_results,confidence_D_entropy_kendall_results,confidence_D_entropy_spread_results,confidence_power_kendall_results,confidence_power_spread_results,confidence_std_kendall_results,confidence_std_spread_results,dropout_body,dropout_d,dropout_y,epoch,layers_body,layers_d,layers_y,load_distribution_lambda,lr,n_citizens,n_input,n_output,name,nbytes_results,power_entropy_results,rmse_results,solver,speaker_entropy_results,specialization_lambda,train_time_results,verbose,width_body,width_d,width_y,alg
1024,1.048136792643795,-0.0311899883942436,0.03006672,0.0898906364322719,0.021556424,0.1084260116783535,0.18540752,-0.1372210421357891,1.8886832,0.0051921836237817,0.0,0.2915965066834173,168,4,3,1,0.7981832818634548,0.0023996250513989,14,9,1,protein,8802752,0.6134583353996277,5.6483207,sink_many,0.6787567377090454,0.2720565789366642,274.9639670550823,0,144,159,116,le
1024,1.8584692641750147,-0.0318068438110366,0.0016637716,0.1204116870913996,0.017479837,-0.2424408572025047,0.029908849,0.0804217596058852,0.69197726,0.2277634615852865,0.2268845633892461,0.3043582765169723,185,1,1,1,0.0,0.0041362909877653,31,9,1,protein,9238248,0.0976588696241378,1.2726345,sink_many,3.4714545904535044e-08,0.787930005269917,374.1776660121977,0,238,235,36,le
1024,2.213378155292988,-0.0069627526711908,2.986201e-08,0.0021941946196599,6.070972e-08,0.0008469967015314,1.19165826e-07,-0.0888002393042597,0.14888123,0.110992600574613,0.2397347445237597,0.1306928359306676,161,3,3,4,0.2823266365815409,0.0035038939369556,5,9,1,protein,5341680,0.0455454215407371,0.977944,sink_many,7.406890034644675e-08,0.8884746112795597,164.82433398254216,0,144,296,18,le
1024,2.241394165670757,0.0723481370734127,0.10580429,0.0847424087374597,0.2074931,0.0513742340009508,0.16374865,-0.0651006587719263,4.1921363,0.0732602660527822,0.3242268377548168,0.0,78,1,1,2,0.0,0.001867717175545,5,9,1,protein,1912520,0.4511637330055237,4.708453,sink_many,0.3984858274459839,0.0,60.10906320810318,0,219,247,113,le
1024,1.926462782697487,0.012986289572064,0.0024795386,-0.0025160296916882,0.02272279,-0.0396395766317337,0.019177971,0.055757407354589,5.19524,0.1333925892619392,0.3438950036005928,0.0444609795664312,150,2,1,2,0.5432225292594282,0.0006546808188812,35,9,1,protein,32443180,0.8565284132957458,1.5212717,sink_many,0.3896559000015259,0.0,378.5872684679925,0,233,92,287,le
1024,1.6358473769260404,-0.0065461589036472,0.023167167,0.0943324852639693,0.03995365,0.001319265739384,0.045315918,-0.102790470763355,11.045668,0.3543268141195634,0.1155134535312533,0.2652187896713923,151,1,3,4,0.7749311080056477,0.0016290958928861,3,9,1,protein,3119208,0.2180202960968017,2.4309266,sink_many,0.5297782957553864,0.7075512876892646,114.1860461626202,0,42,10,286,le
1024,2.5559607024860767,-0.1333538089474893,0.02979109,0.1824139626557453,0.017223602,0.1649075223535326,0.10693227,-0.0530572120736217,2.107365,0.0379428172583058,0.2612492279721553,0.356147558385772,51,4,1,2,0.977233528140222,0.0021538882916491,31,9,1,protein,24994308,0.4191892325878143,9.167651,sink_many,0.1780630379915237,0.6901535129274008,142.95320632122457,0,189,147,166,le
1024,2.2953846225538252,-0.1001588096219094,0.021501675,0.126042201003765,0.15099408,0.1763473891129593,0.17362742,0.0369915072146593,5.2044616,0.1591108575122983,0.3099300172523116,0.3771877386247889,114,2,3,2,0.9781455219517045,0.0012579730132715,18,9,1,protein,2702520,0.579691207408905,2.7042685,sink_many,0.3261045515537262,0.2933991763217495,202.78221826069057,0,62,30,140,le
1024,2.4535550139673235,-0.1740898172993078,0.013634838,0.0508243592817647,0.0718026,0.3339868827018382,0.08307153,-0.1212213182225032,1.6935635,0.0599636521908789,0.2830397718994543,0.3324108490341643,76,1,1,1,0.3927807426503232,0.0026370816358142,33,9,1,protein,11241912,0.2105744779109954,2.0660045,sink_many,0.3090495526790618,0.3259901001580949,164.15909015201032,0,238,291,15,le
1024,2.33700430459816,-0.0508556321245533,0.011304837,0.0507344418652749,0.02677221,0.1031398384483791,0.07606793,-0.1635800066229769,0.77140266,0.1217947501893885,0.2435696979350875,0.0,180,2,1,2,0.4900543987540005,0.0007070363557822,22,9,1,protein,3834776,0.2410257637500762,2.9774213,sink_many,0.3491028368473053,0.8688215495097917,327.93523593991995,0,44,40,174,le
1024,2.273760926811638,0.0551709806338919,0.005026373,0.0516516957856023,0.1441728,0.0533257188276902,0.07904886,0.042143914789983,2.4292943,0.3698454799681204,0.0170679359463291,0.0108228949052442,167,2,1,2,0.9598247841696752,0.0049069092150405,28,9,1,protein,8286544,0.8342579364776611,1.9659688,sink_many,0.469920802116394,0.0,370.60042112506926,0,125,147,132,le
1024,2.409213816386795,0.0856524056984804,0.06423016,0.0080515921898623,0.09556312,0.0654862752682165,0.16678986,0.0863790896064374,3.9196773,0.1031445597484742,0.0,0.0351114471995634,56,2,2,1,0.0648047722325105,0.0023828121791751,5,9,1,protein,720600,0.1152905911207199,2.1766863,sink_many,7.406890034644675e-08,0.0,48.10870550572872,0,82,85,162,le
1024,2.050101138297672,0.0726869340775157,0.037922587,0.0486835210882608,0.061763283,0.0772743708964982,0.06661473,0.025386128301779,4.643813,0.0291615850482297,0.0,0.1857857266761396,77,1,1,3,0.8617201337317824,0.0030309100724659,4,9,1,protein,2853360,0.1346692740917205,4.6988955,sink_many,0.7737701892852783,0.2734311369251425,63.70961678400636,0,202,62,239,le
1024,1.5625540682031631,-0.0032963400072308,0.01910651,-0.0037532295273217,0.021927522,0.0011815229203071,0.044624075,0.0244809624248179,635.758,0.1840272994993183,0.1305353654552956,0.0,167,0,3,4,0.9558407112130411,0.0013685209779813,2,9,1,protein,840344,0.0535047069191932,6.616508,sink_many,0.7980849981307984,0.6921757440692473,115.66737876459956,0,238,161,128,le
1024,2.0944740112137605,-0.1827664961900469,0.01277422,0.309278458913499,0.013640666,0.1595946732977012,0.041348513,0.063533650625705,0.09151193,0.1068992912513312,0.0,0.2289660022683076,191,2,4,1,0.6965256975804879,0.000702709310778,33,9,1,protein,26897508,0.079820641875267,1.7150458,sink_many,0.2169697642326355,0.7765456605534792,510.43355832993984,0,93,221,198,le
1024,3.3678823725965694,-0.0744865940244118,0.11551442,0.0089874934223241,0.0017262701,-0.0856149739443187,0.2211849,-0.3172567529818672,9.271551,0.3403383269960127,0.325676398655074,0.1678452038276388,154,4,2,1,0.9126583444316247,0.0023780721958907,4,9,1,protein,4396816,0.6886050581932068,2.6707294,sink_many,0.0044695448749678,0.9138160118501047,133.84036851674318,0,225,213,112,le
1024,2.646889300055504,0.1237512380941123,0.00034854104,-0.0454100709819883,0.01163469,-0.1201489363897678,0.0010383409,-0.0362085916561544,0.123842135,0.0,0.2231557709156588,0.2413823975049424,82,2,4,1,0.0,0.0038742806697812,32,9,1,protein,3171328,0.0278863828629255,2.3359854,sink_many,3.439653539771825e-08,0.327137054575772,220.72033509239557,0,44,67,76,le
1024,1.5727371698181152,0.0527047397719239,4.126017e-07,-0.0069590943891922,7.636194e-05,-0.0253915013801807,8.735725e-07,0.0397585763240371,1.0608361,0.2550731740691537,0.0337054772419291,0.0016674825372263,180,1,3,4,0.0,0.001854546469864,16,9,1,protein,8160960,0.0303458668291568,4.3551764,sink_many,4.2995665694434144e-08,0.933754446251818,310.03153075277805,0,245,148,84,le
1024,2.3862419353603745,0.0116256801760097,0.018212197,0.0792438002508369,0.093926854,0.158062623031678,0.14029792,-0.0631440251080448,10.314766,0.0682084458950123,0.3946135395668995,0.3579919859750798,168,1,1,2,0.598452379984679,0.0038439321880048,35,9,1,protein,7616280,0.3153163909912109,3.3933172,sink_many,0.3854987859725952,0.4682216320309077,403.1980999708176,0,38,11,211,le
1024,1.9954536165540315,0.0940500293135332,0.0042806356,-0.0413078975487995,0.036928486,-0.0757055511021136,0.02834473,0.2172975089912136,4.9593983,0.0908504880272917,0.3419908031052108,0.1080827156821355,174,1,4,2,0.9092978927561288,0.0029157677003154,14,9,1,protein,6524504,0.9241133093833924,4.466553,sink_many,0.3348796725273132,0.0,251.4622071757913,0,15,176,124,le
1024,1.9080727786302567,0.1866622954886814,0.021977363,0.0599126827404053,0.036519695,-0.1883424192823561,0.038044635,0.1344112660162437,0.17702897,0.1777126255517633,0.0196004327946617,0.2575087694057836,169,1,3,2,0.0,0.0042159059161645,19,9,1,protein,7619760,0.1023730173707008,2.0484223,sink_many,4.0486252572691235e-08,0.1727281263124145,284.4010840319097,0,38,207,26,le
1024,2.6400376625385666,-0.0813400167469482,0.026190743,0.1568868132223235,0.023811385,0.1496180910124449,0.10843339,-0.1632152895655657,1.7073903,0.0,0.0238281772705033,0.2124215157211975,151,2,1,2,0.8681125767335719,0.0022749106388395,15,9,1,protein,1826880,0.296957802772522,2.8247776,sink_many,0.240453365445137,0.7206709724136413,216.27694580331445,0,10,234,149,le
1024,2.2005642919452666,-0.3182233494240861,0.00026346443,0.2973319083061336,0.014833149,0.260990162477929,0.0019297883,0.2273297405398546,0.2428517,0.0470863491608246,0.3165267442576873,0.3008660936877196,126,3,1,1,0.0,0.0049136258104227,31,9,1,protein,36124176,0.0323637656867504,8.520601,sink_many,3.4714545904535044e-08,0.7652084456740874,286.25089260190725,0,279,175,277,le
1024,2.38684700140419,0.1533434047636982,0.08744448,0.1121193440773119,0.08999411,0.1018097272915823,0.07703576,0.1879357148612245,7.6371737,0.3857550565255666,0.3053589000683105,0.0433689699545538,133,3,3,2,0.6402583532666214,0.001030940233605,4,9,1,protein,3091488,0.8799709200859069,1.5604795,sink_many,0.6943334221839905,0.0,104.95875296927989,0,122,151,255,le
1024,2.4816622053688433,0.0845258274931197,1.5980356e-07,0.1355247197550129,0.00013540393,0.0900706132474291,1.2419799e-06,-0.0190806644781242,0.07330736,0.1143425129390497,0.2617130744725708,0.1874054279364241,105,2,2,1,0.0,0.004882770804794,5,9,1,protein,2006460,0.037950113415718,4.5799274,sink_many,7.406890034644675e-08,0.6294734418748251,85.48575326800346,0,55,262,207,le
1024,2.625691604009285,0.0129873290521392,0.14659272,0.1240412721900064,0.22049321,0.1665234318445125,0.21610315,-0.0998402925333733,4.7350044,0.0,0.3855576339341612,0.2926451571106371,78,0,2,2,0.0,0.0040755337668791,4,9,1,protein,357280,0.1399063065648079,2.9555106,sink_many,8.599133138886829e-08,0.0117367411839275,57.35201572068036,0,151,65,125,le
1024,2.6129925408661654,0.0129230847384879,0.012535721,0.0266272126434651,0.032229386,0.0371936117062447,0.046627145,-0.0661766460607309,1.5334309,0.1163314360772519,0.1049660581396972,0.2587507585142185,72,1,1,3,0.6281610130297397,0.0001864441744208,37,9,1,protein,8776992,0.7940733551979064,3.4281435,sink_many,0.4008432686328887,0.3806250827312183,184.01913085766137,0,128,54,127,le
1024,1.5811703159484674,0.086093369514626,0.016341435,0.1018922511914601,0.036206227,0.0808234771582108,0.05729902,-0.0599506600710178,4.84488,0.3923920054806697,0.3702043535966677,0.0,199,1,1,2,0.0585112361828886,0.0019309307267158,8,9,1,protein,5235168,0.2856634736061096,3.4880338,sink_many,0.5133775115013123,0.1902239160109538,193.05021389573807,0,166,248,270,le
1024,2.7178725674470905,-0.0089982428463509,0.057554655,0.0971803317887894,0.15072829,0.1263912074654515,0.088620655,-0.0121806937587016,2.1084979,0.0513414768852658,0.3823616292575529,0.0,159,0,1,1,0.2994602630716223,0.0016211689377987,14,9,1,protein,183792,0.4461961627006531,13.233105,sink_many,0.4085671007633209,0.0,164.46000167541206,0,195,99,81,le
1024,2.7945573952394485,0.0618389288834489,0.020692289,0.1124198223985364,0.023275472,0.1179408497399187,0.070837386,-0.1273107275030578,5.7315845,0.332342373237993,0.0,0.2992815934070755,169,2,1,3,0.5873324691215926,0.0049773769859615,10,9,1,protein,2934560,0.2703796803951263,5.7184467,sink_many,0.5535623669624329,0.8438636007400357,210.91003408655524,0,65,53,163,le
1024,2.5163307685918808,0.0745900696633603,0.009673582,-0.0496096979614414,0.018951003,0.0178815017875012,0.035608277,-0.021431400456676,0.29244074,0.2461490490868487,0.2706374625693034,0.0875443934582025,59,2,1,2,0.5300158621645419,0.0036950501295902,19,9,1,protein,6442976,0.1574938416481018,1.3605372,sink_many,0.3040861129760742,0.9624842197013476,96.28949296101928,0,172,243,32,le
1024,2.3840998526484682,0.0034677187157414,0.07008571,0.0360662150071632,0.028172877,0.1617996736197831,0.1273337,0.0197265332303704,9.963856,0.0399295618495622,0.2205091015623032,0.1219895094688297,195,2,4,2,0.7513447856858041,0.0047899461491261,3,9,1,protein,627972,0.179176789522171,4.1717696,sink_many,0.4807495474815368,0.2831777042386068,158.18077458441255,0,23,89,146,le
1024,1.6919041764604568,-0.1754526219760767,0.06657807,-0.0156056896646886,0.08944513,0.0436975721136091,0.10138014,0.3106614628411624,11.968001,0.0323468921120489,0.3546382393545706,0.2540471989866128,144,2,3,4,0.0,0.0028505321203943,5,9,1,protein,5958120,0.4981551647186279,1.3635615,sink_many,0.0038498560955517,0.0,167.6670569330454,0,77,73,289,le
1024,3.2823661072675705,0.068192970360171,0.04177989,0.0841639804099168,0.025168238,0.1117803966788478,0.09849311,-0.1666600212994848,4.527547,0.3856076535053045,0.0232432874732264,0.1895875171672262,87,2,1,2,0.697580596802069,0.0023310561930656,11,9,1,protein,928488,0.5359466314315796,3.5349736,sink_many,0.4156637609004974,0.7432706611184386,107.64728557504714,0,16,231,110,le
1024,2.256501042568226,0.0124874012077841,0.025000848,-0.0162814949464373,0.011730666,0.1348787638168828,0.06181779,-0.005058040046697,0.45459434,0.0308386109180094,0.0953311266346052,0.2493054080633314,117,1,2,2,0.0323300431879137,0.0045889259019232,15,9,1,protein,8953560,0.0681807793676853,3.0300956,sink_many,0.2544132173061371,0.2041227958732145,170.25346340797842,0,161,264,112,le
1024,2.4491873574856187,0.0106648384399054,0.036460236,0.0841045156715795,0.009516288,0.1180004579190309,0.07287789,0.0384789799946206,2.2095516,0.0173288341826605,0.2139904052466086,0.281176579538132,119,1,2,1,0.8624377583910228,0.0028117562022362,12,9,1,protein,10091952,0.063521322607994,4.6231847,sink_many,0.2743718683719635,0.671158813991668,146.53508994728327,0,275,278,180,le
1024,2.2130858755588916,-0.2223437357770828,0.0022873124,0.1903579942455283,0.049338188,0.2296989502609297,0.008800195,-0.0628521050323187,0.3148271,0.172915696006664,0.3571226285107247,0.0455434130135246,132,4,2,1,0.0,0.0002823179845303,42,9,1,protein,62914824,0.0336606934666633,3.0942688,sink_many,3.1894018093225895e-08,0.2120360937626746,501.2380495313555,0,252,234,223,le
1024,2.512240256038456,-0.2138683031317608,0.0008235322,0.2156615137539429,0.028481252,0.2234143488973611,0.0026483843,0.0016637650508093,0.09734322,0.1208188078273839,0.2500627865254627,0.1830950794000364,77,2,4,2,0.1099209971106062,0.0030175030278119,18,9,1,protein,6321240,0.0381261631846427,1.6619964,sink_many,4.1243588100314816e-08,0.5882837424271994,140.22314146719873,0,30,32,270,le
1024,1.2257966091163826,-0.1469638892337363,0.019655364,0.1494528587607495,0.052059203,0.1932284720105412,0.09733554,-0.1110201631074609,2.4270709,0.2512325895179372,0.1366616464126101,0.1172839336549149,94,1,1,3,0.4854092032288755,0.0012249576915153,24,9,1,protein,19352736,0.177647602558136,6.2595983,sink_many,0.4422476470470428,0.3571433140070367,176.7214858829975,0,63,179,288,le
1024,2.3928544515579984,0.0467144137020231,0.05703144,0.0238550428277808,0.16593598,0.1615002437520437,0.052612618,-0.0615463932689175,5.5677323,0.3046481047403698,0.3818535570555341,0.3619729107130264,154,1,1,1,0.5383879704646795,0.0042709787076546,29,9,1,protein,4609608,0.5808714866638184,6.201297,sink_many,0.3606545865535736,0.0,271.289992403239,0,184,77,115,le
1024,2.4488246474292947,-0.1312204352454737,0.00010508171,0.1714491744175217,0.033478543,0.1747369348870751,0.0015875972,0.0719442776373946,0.039339278,0.1385484908770077,0.0892825223000155,0.3469432701611179,97,3,2,2,0.0,0.0046238314754852,7,9,1,protein,2142112,0.035381107032299,1.7998718,sink_many,6.126146701035395e-08,0.237080710464971,102.68234483338892,0,48,110,206,le
1024,1.9124343319644546,0.0088320247167683,0.14078231,0.0383832003087239,0.20816736,0.0461449902017683,0.19202636,0.1803853913822585,18.986881,0.2550274691353346,0.1760317893556578,0.0027341329150154,131,2,2,3,0.2502749878986873,0.0026084423381634,3,9,1,protein,2061000,0.9187257528305054,2.7059937,sink_many,0.8322584629058838,0.0,94.48147423006594,0,169,239,109,le
1024,2.0994278139820097,0.0533457131531562,0.00040619817,-0.010824579423185,0.013491495,-0.0083320333639641,0.0012241444,-0.1444009111897198,0.30492255,0.0313349048274696,0.0631690326248852,0.0,180,2,1,2,0.0,0.0031140867191237,21,9,1,protein,12553464,0.0290291365236043,2.983512,sink_many,3.915533497433898e-08,0.7454954843907604,294.7482049800456,0,148,39,278,le
1024,2.4254614936162184,-0.0438216810936489,0.004363026,0.0319941912944686,0.07238161,0.044928302689101,0.012353296,-0.01565814932841,0.4981135,0.214062983255214,0.2151341503427452,0.369225387689413,70,1,1,3,0.0,0.000591964962125,27,9,1,protein,14005440,0.0279493540525436,1.0801066,sink_many,3.61696592676708e-08,0.205144465989129,144.7286183629185,0,151,198,180,le
1024,2.3489285121338273,-0.0173302762107078,0.014214466,0.0794049478556806,0.066437066,0.0264041768641286,0.029991461,0.0001195576249736,0.086327024,0.1695825744770848,0.2874894707786992,0.115112028582766,189,0,2,3,0.0,0.0042044095931388,10,9,1,protein,312720,0.033001397550106,1.5333205,sink_many,5.177194140060237e-08,0.1251630249868656,211.4004866089672,0,42,50,43,le
1024,1.4968986044590378,-0.0288168005605706,0.011174143,0.0758718109846864,0.010423403,0.0432396048694354,0.014343174,0.0104128554225706,0.26867157,0.3745530267398803,0.18068878665795,0.1369139446864126,153,1,4,3,0.2278166049134569,0.0027334242954465,38,9,1,protein,35020952,0.0632759161293506,2.3420048,sink_many,0.1779493302106857,0.7046108065718852,558.6059534531087,0,161,144,224,le
1024,2.149503101739521,-0.0131063266536247,0.018447915,0.0241579592132587,0.064222865,0.1397185033423587,0.035748806,0.0944857071078785,0.96450275,0.0896678075498305,0.0897067765441862,0.1592444470927808,125,4,1,1,0.6156556708431762,0.0038459037834401,35,9,1,protein,41069840,0.5154215812683105,1.165933,sink_many,0.2348532855510711,0.0355706781893571,335.4666769877076,0,252,111,266,le
1024,1.7032875230640794,0.1098913898323985,0.022018254,0.1037955181421525,0.028494688,0.0921979731879858,0.04240438,-0.1128715195484271,2.1382697,0.1686659485621078,0.0422624438782434,0.047547592725606,137,2,1,2,0.0815181557104823,0.0014418243719378,5,9,1,protein,1406280,0.1724733978509903,5.7400026,sink_many,0.6521867156028748,0.5563627348383025,118.41099809296428,0,151,75,123,le
1024,2.0270782959895706,-0.1563378889122413,0.0015376103,0.1345625136418803,0.024041498,0.160241129798679,0.004065962,-0.012416272005411,0.22813003,0.0497717313005785,0.1239479994491325,0.0057668133919022,107,2,3,2,0.0814676201449713,0.002279202498771,47,9,1,protein,49076648,0.0342239119112491,2.6302235,sink_many,3.096226919296896e-08,0.662048493998378,456.4800642821938,0,279,119,223,le
1024,3.2716129716754914,-0.0743324723884807,0.03697997,0.0021968126782142,0.13969725,0.0282115860685355,0.19192718,-0.0027347034613527,11.527653,0.1429684842367743,0.3073278425855047,0.3589882722861092,184,0,2,1,0.0,0.0003490968558491,4,9,1,protein,65280,0.2440922528505325,2.8619163,sink_many,8.599133138886829e-08,0.0,127.82123241573572,0,17,23,291,le
1024,2.5155709267272948,-0.0097287011889721,0.100429736,0.0561527199171475,0.27218083,0.0691047312878793,0.27382267,0.0231024890004459,7.4938483,0.0,0.1114110530923964,0.0150713780530716,95,1,2,1,0.9998150455462071,0.0018461011284986,3,9,1,protein,595116,0.3034991532564163,5.271485,sink_many,1.0850898490843974e-07,0.0589490512618193,65.17151716910303,0,121,115,168,le
1024,2.2104725077965166,-0.1477703399376702,0.02955022,0.1857554532660555,0.13038905,0.2417495915753646,0.13833503,-0.0594721141619239,1.732227,0.231344238192287,0.3038584921551226,0.0797394102291351,119,3,1,2,0.3534504354854506,0.0005629732482986,19,9,1,protein,11038924,0.309298425912857,3.1312015,sink_many,0.3238393068313598,0.2695240751711946,199.5708427838981,0,229,46,83,le
1024,2.073791115659733,0.0580746729511892,0.019911751,0.0784414974528015,0.018370476,0.0316612367761159,0.054549593,-0.0866588966079845,3.1184661,0.0596029843124096,0.0714756449410812,0.2412797180354955,197,2,2,1,0.504878320040536,0.0017481829296114,6,9,1,protein,1816992,0.3235382974147797,4.87019,sink_many,0.7738448500633239,0.8291854222683319,187.5157780367881,0,174,21,223,le
1024,2.2778583359217452,0.0940093891721787,0.0110598905,0.0684850257305889,0.12871775,0.0555349893600212,0.1841763,0.0775868688875872,5.8349214,0.2530590208111444,0.2689031003039843,0.0,107,2,1,2,0.0,0.0004161089950747,19,9,1,protein,19167656,0.2398681670427322,4.5903006,sink_many,0.1255997389554977,0.0,160.63553560338914,0,254,167,266,le
1024,2.6691615162517546,-0.014712184550033,0.014632815,0.01769062963536,0.02536534,0.0204117928104187,0.05739667,-0.1756396062965683,3.7669365,0.1363159957737426,0.2928225024791027,0.245608009642741,80,0,2,2,0.852856191719827,0.0043919534415772,12,9,1,protein,3921024,0.1406754627823829,2.5695088,sink_many,0.5247194230556488,0.7608234804812982,99.73322458192706,0,85,110,253,le
1024,2.5507555721035002,-0.0115798920489116,0.032621507,0.0384802507416003,0.02403689,0.0644501780258595,0.060708523,-0.122943206912854,1.8878788,0.3798965161047014,0.0466405799838084,0.2455550116222009,181,1,1,1,0.8582787641242995,0.0036529983971631,3,9,1,protein,396060,0.0471368186175823,6.7221828,sink_many,0.6300732851028442,0.5953756126582999,119.97946180589496,0,91,282,57,le
1024,2.4993127520841596,-0.0458348511848155,0.0015655527,0.0659174639719391,0.023852024,0.0661114318617054,0.024165997,0.1224631901295451,3.7839522,0.2576004026302576,0.1839113892311371,0.2573981475161336,56,2,1,2,0.684030569786813,0.0042308141917051,42,9,1,protein,13016304,0.928042995929718,1.7579476,sink_many,0.3335305392742157,0.0,178.54000486433506,0,114,71,177,le
1024,1.3987426596121597,-0.1415448210240069,0.03451059,-0.0236721041191653,0.004030207,-0.0849293827519754,0.21217297,-0.0219439029040923,1.4922744,0.0,0.2471215756683077,0.0,176,2,2,3,0.8101630848290048,0.0048486796716367,13,9,1,protein,9095216,0.2917018532752991,3.7636652,sink_many,0.4049039840698242,0.3080959416088348,275.5209995470941,0,275,188,20,le
1024,2.560996043305016,0.0108783308889596,3.7252903e-09,-0.0126916353445237,3.6628792e-06,0.0196757066172899,1.331569e-07,0.0464291195135661,0.43186355,0.3342727500998379,0.3027295086802203,0.3299792543364441,82,1,4,2,0.5466979881262392,0.004047146293993,21,9,1,protein,16714068,0.0290291365236043,3.2221763,sink_many,3.915533497433898e-08,0.5532742711252014,173.81686839088798,0,29,200,245,le
1024,2.260233422425957,-0.1366393313997343,0.026855968,0.0421214497756442,0.0059225657,0.1516308358535959,0.055309393,-0.0015853201176461,1.0430948,0.2350926081881806,0.2012989461713268,0.2318072554093149,120,1,2,2,0.0,0.000994233287364,17,9,1,protein,15361676,0.0653331957757473,5.0210805,sink_many,0.1313566491007805,0.8005565818537012,190.41965246386823,0,259,246,203,le
1024,2.6183125324848175,0.0461271537947087,0.02666939,0.0605429416551112,0.16611136,0.0947138744521876,0.15912606,0.0362686067449871,6.28643,0.1859937425217266,0.265147352801313,0.277431513202059,62,1,1,1,0.4667006739754223,0.0020955014962744,28,9,1,protein,2062480,0.493291038274765,7.025344,sink_many,0.4013464450836181,0.3023376276385277,110.90804127044976,0,126,18,112,le
1024,2.8325795769859505,-0.0137837006956808,0.015883282,0.0561273174541431,0.0038880769,0.078191590712916,0.0533577,0.1243242247036084,0.10902634,0.2653869156217268,0.3673384210072673,0.3389688716116158,107,2,2,1,0.7246929566464194,0.0044668600945181,32,9,1,protein,9840128,0.2543819695711136,13.428513,sink_many,0.271636939048767,0.5691828604928402,273.1425747554749,0,24,245,68,le
1024,2.21215313152544,-0.0277165331018851,0.03777996,0.0124715953780625,0.016817125,0.0071945360355602,0.066651866,0.0867800463533869,95.97108,0.1869853236748,0.321188702187468,0.0,118,2,3,3,0.6248363230431225,0.0032711225393245,2,9,1,protein,1611688,0.067812094092369,1.9059767,sink_many,0.908990454673767,0.423291391110743,94.33991447091104,0,122,272,17,le
1024,2.6036972030875396,0.0215481392010152,0.0340378,0.1619501839144248,0.08506432,0.1315560282203234,0.12820096,-0.0329355304924261,3.3245082,0.1463111979789192,0.1785131134631938,0.0428170675149348,60,2,2,1,0.6338028714151713,0.000527751650463,15,9,1,protein,7375200,0.3421545565128326,2.2351995,sink_many,0.4810848355293274,0.2071620928447615,85.13505890779197,0,62,279,289,le
1024,2.4386162177521897,0.142134367077391,0.1258956,0.1676477287224606,0.3217161,0.1594550968873353,0.3301131,0.1063284257215219,151.29338,0.3912298257248785,0.3818356892182843,0.0264662741608529,132,1,1,2,0.9311071054773492,0.0035920111993294,2,9,1,protein,144080,0.3791376650333404,5.9600368,sink_many,1.7198266277773658e-07,0.0,85.9667246863246,0,103,135,21,le
1024,1.8318090680158616,-0.1470608440720136,0.0062827347,0.1296666488884891,0.04645109,0.1356872287696095,0.025867997,0.2050174353762269,5.378813,0.0630789235494341,0.3525492560207044,0.1959869168095501,179,2,4,1,0.9144037296418832,0.003033050381771,18,9,1,protein,5586336,0.9063897848129272,1.8878744,sink_many,0.3117447137832642,0.0570163395284644,308.62672382593155,0,225,16,87,le
1024,2.2220095316543578,-0.1004703855682922,0.026293164,0.1630239196780638,0.06759985,0.1558176218770902,0.10171021,-0.0945209407200889,1.8395813,0.3019039862437236,0.0224505926576855,0.2156167297041986,106,1,1,2,0.6726199603241283,0.0035443839941009,15,9,1,protein,2609520,0.2572088539600372,3.330906,sink_many,0.4519769728183746,0.3190589008951858,146.0809917524457,0,103,34,150,le
1024,2.273348964354935,-0.1325356389702207,0.00034787878,0.1472335125305366,0.021199059,0.1379835205055118,0.0012894182,-0.0631353971631177,0.12428237,0.2268290178360787,0.070076641947286,0.0878793683295001,106,2,3,3,0.0,0.0035195896067942,33,9,1,protein,19308696,0.0278818629682064,1.9049913,sink_many,3.40938193232887e-08,0.2416056023052148,346.5137270875275,0,84,70,224,le
1024,2.244122882921009,0.0622356822932269,2.3105958e-06,0.0264588452713773,0.0051663457,-0.0786025031287999,0.013803101,0.0526801344621529,12.258449,0.019564377894865,0.1421898439165179,0.0115649491060402,147,1,2,1,0.3475415638396432,0.0043049045518352,30,9,1,protein,7791480,0.1140569195151329,10.450611,sink_many,0.1242729112505912,0.7279999416562444,298.57412563078105,0,127,130,202,le
1024,2.311572733063583,0.0924464140739669,0.030052124,0.2589299068324447,0.07618603,0.2369356379293149,0.16066289,0.0308143275181104,3.569602,0.109091544237825,0.2620186024850895,0.1079548595498332,110,3,1,1,0.0,0.0013376584464266,9,9,1,protein,818280,0.4456186234951019,1.6809072,sink_many,0.4880693852901459,0.0,116.6029002852738,0,46,118,236,le
1024,1.7565066031337737,0.2049672667505152,0.019950207,0.199569170557325,0.029023612,0.0705686342695281,0.04837258,-0.1609009488167838,0.8367538,0.1764028185279442,0.0796928264263639,0.253982569469334,115,2,1,1,0.0404380608860933,0.0010128231143477,6,9,1,protein,3942888,0.1474637746810913,4.0706863,sink_many,0.5814762830734252,0.5796925775634758,107.24237644299863,0,225,217,268,le
1024,1.777987485224304,0.0726755985440057,0.053689253,0.1172113884490751,0.13058437,0.1578045255156159,0.11860507,-0.1328416667031264,4.1214037,0.1788855426825359,0.3950867494053616,0.0249873393640757,142,2,1,2,0.8667248915793238,0.0009910413990125,4,9,1,protein,2896496,0.3886192083358765,4.0765476,sink_many,0.7041800379753113,0.094617876737673,108.82277066074312,0,184,84,278,le
